order,items,uniqueItems,isUsed,rareness
144,1,3484,False,0.06249984375039063
145,1,4453,False,0.9999900000999989
146,1,652,False,0.9999900000999989
147,1,4505,False,0.06249984375039063
148,1,3503,True,0.9999900000999989
149,1,1917,True,0.012345665294939795
150,9,5301,True,0.999990000099999
151,1,340,False,0.9999900000999989
152,1,1758,False,0.04545431818295454
153,2,731,True,0.12499937500312498
154,1,2793,False,0.9999900000999989
155,1,3836,False,0.020408134110828823
156,1,974,False,0.1111107407419753
157,1,394,False,0.24999875000624996
158,1,4502,False,0.0012755097485424368
159,1,2832,False,0.9999900000999989
160,1,567,False,0.9999900000999989
161,1,4229,False,0.9999900000999989
162,1,3648,True,0.24999875000624996
163,1,4957,False,0.9999900000999989
164,1,4385,False,0.9999900000999989
165,2,2591,False,0.9999900000999989
166,1,5445,False,0.049999875000312506
167,2,4882,True,0.3333316666749999
168,1,4468,False,0.9999900000999989
169,2,4388,False,0.9999900000999989
170,1,3847,False,0.24999875000624996
171,1,5332,True,0.24999875000624996
172,1,1938,False,0.0007507505422089334
173,1,4792,False,0.9999900000999989
174,1,352,False,0.9999900000999989
175,1,5293,False,0.9999900000999989
176,1,7,False,0.24999875000624996
177,1,2283,True,0.03333322222259259
178,1,5439,False,0.9999900000999989
179,1,1366,False,0.24999875000624996
180,1,2548,False,0.9999900000999989
181,1,679,False,0.9999900000999989
182,1,3235,False,0.9999900000999989
183,1,2510,True,0.06249984375039063
184,1,4543,False,0.9999900000999989
185,1,4242,True,0.0025062643450739037
186,5,2195,False,0.35714107143749996
187,4,4330,True,0.03571419642879464
188,1,2099,False,0.0039062475585952758
189,1,748,False,0.24999875000624996
190,1,4810,False,0.9999900000999989
191,1,1568,False,0.9999900000999989
192,1,4555,True,0.24999875000624996
193,1,4798,False,0.9999900000999989
194,1,2649,True,0.027777731481558644
195,1,2071,False,0.9999900000999989
196,1,3289,False,0.9999900000999989
197,1,4858,False,0.9999900000999989
198,2,2287,False,0.9999900000999989
199,1,5322,False,0.9999900000999989
200,1,2211,False,0.9999900000999989
201,1,3450,False,0.02380948412705027
202,1,3683,False,0.9999900000999989
203,6,4170,False,0.4285692857249999
204,1,794,False,0.9999900000999989
205,1,4895,False,0.020408134110828823
206,1,3434,False,0.24999875000624996
207,1,3619,False,0.9999900000999989
208,1,1226,False,0.9999900000999989
209,1,3175,False,0.9999900000999989
210,1,2076,False,0.24999875000624996
211,1,701,False,0.24999875000624996
212,1,2641,False,0.9999900000999989
213,1,1254,False,0.9999900000999989
214,1,354,False,0.9999900000999989
215,1,1617,False,0.24999875000624996
216,1,1609,False,0.06249984375039063
217,1,5485,False,0.9999900000999989
218,1,2942,False,0.0031746010582024693
219,1,622,False,0.9999900000999989
220,1,1118,False,0.9999900000999989
221,1,2462,False,0.039999920000160005
222,1,5169,False,0.9999900000999989
223,1,1166,True,0.9999900000999989
224,1,1644,False,0.24999875000624996
225,1,427,False,0.24999875000624996
226,2,1211,False,0.24999875000624996
227,1,5185,False,0.9999900000999989
228,1,4769,False,0.9999900000999989
229,1,441,False,0.9999900000999989
230,1,2988,False,0.9999900000999989
231,1,5425,False,0.9999900000999989
232,1,1864,False,0.24999875000624996
233,2,3127,False,0.08333305555648148
234,1,408,False,0.9999900000999989
235,2,4215,False,0.9999900000999989
236,1,2818,False,0.9999900000999989
237,1,1688,False,0.9999900000999989
238,1,3856,False,0.24999875000624996
239,1,4303,False,0.015624980468774415
240,2,5360,False,0.9999900000999989
241,1,4104,False,0.9999900000999989
242,1,1754,False,0.06249984375039063
243,1,5679,False,0.9999900000999989
244,1,2619,False,0.9999900000999989
245,2,1011,False,0.9999900000999989
246,1,1636,False,0.16666583333749996
247,1,2115,False,0.24999875000624996
248,1,1518,False,0.9999900000999989
249,1,1547,True,0.039999920000160005
250,6,2401,False,0.006349203997649313
251,1,3723,False,0.9999900000999989
252,1,2438,False,0.9999900000999989
253,1,4021,False,0.9999900000999989
254,1,4387,True,0.9999900000999989
255,1,4819,False,0.9999900000999989
256,1,1551,False,0.24999875000624996
257,1,4467,False,0.9999900000999989
258,1,2682,False,0.24999875000624996
259,1,3366,False,0.9999900000999989
260,1,4724,False,0.9999900000999989
261,2,3398,True,0.0024509793709154583
262,1,5321,False,0.9999900000999989
263,1,3082,False,0.9999900000999989
264,1,1919,False,0.06249984375039063
265,1,8,True,0.9999900000999989
266,1,66,False,0.1111107407419753
267,1,4117,False,0.9999900000999989
268,1,578,False,0.9999900000999989
269,1,4232,True,0.9999900000999989
270,1,3024,False,0.9999900000999989
271,1,533,False,0.9999900000999989
272,1,1341,False,0.24999875000624996
273,1,2804,False,0.24999875000624996
274,1,4534,False,0.9999900000999989
275,4,1600,False,0.9999900000999989
276,1,4988,False,0.9999900000999989
277,2,3042,False,0.9999900000999989
278,1,3926,False,0.0020661147633362644
279,1,3660,True,0.12499937500312498
280,1,800,False,0.1111107407419753
281,1,751,False,0.9999900000999989
282,1,3352,False,0.9999900000999989
283,1,2439,False,0.008264455296776177
284,1,5337,False,0.0064935005903241395
285,1,65,False,0.9999900000999989
286,1,223,False,0.9999900000999989
287,1,2734,False,0.9999900000999989
288,1,446,False,0.00030788171842013645
289,1,2982,False,0.005917155211655755
290,1,2373,True,0.1111107407419753
291,2,3768,False,0.9999900000999989
292,1,2401,False,0.0010582006662748855
293,2,3964,True,0.9999900000999989
294,1,1288,False,0.9999900000999989
295,1,310,False,0.9999900000999989
296,1,2244,False,0.06249984375039063
297,1,1616,True,0.24999875000624996
298,1,781,False,0.9999900000999989
299,1,3688,False,0.9999900000999989
300,5,3385,False,0.999990000099999
301,1,4456,False,0.9999900000999989
302,1,5591,False,0.1111107407419753
303,1,2196,False,0.004444441481483457
304,1,798,False,0.9999900000999989
305,2,5002,False,0.004926104855737911
306,1,3886,False,0.9999900000999989
307,1,3638,False,0.1111107407419753
308,1,446,False,0.00030788171842013645
309,1,5353,True,0.9999900000999989
310,2,3661,False,0.9999900000999989
311,1,4984,False,0.9999900000999989
312,1,5118,True,0.9999900000999989
313,1,478,False,0.9999900000999989
314,1,3601,False,0.9999900000999989
315,1,2225,False,0.9999900000999989
316,1,4969,False,0.9999900000999989
317,1,4570,False,0.1111107407419753
318,1,2652,False,0.9999900000999989
319,1,4927,False,0.9999900000999989
320,1,4592,False,0.9999900000999989
321,1,5064,False,0.24999875000624996
322,1,1938,False,0.0007507505422089334
323,1,146,False,0.9999900000999989
324,1,5602,False,0.24999875000624996
325,1,673,False,0.9999900000999989
326,2,1410,True,0.0014619878979858175
327,1,1425,False,0.9999900000999989
328,2,1220,False,0.9999900000999989
329,1,4932,False,0.008264455296776177
330,1,3125,False,0.012345665294939795
331,1,4180,False,0.9999900000999989
332,1,2260,False,0.08333305555648148
333,1,4908,False,0.039999920000160005
334,1,5250,False,0.9999900000999989
335,4,1234,False,0.9999900000999989
336,1,5440,False,0.027777731481558644
337,1,4256,False,0.24999875000624996
338,4,3978,False,0.39999800000999997
339,1,2116,False,0.9999900000999989
340,1,3687,False,0.9999900000999989
341,1,4152,False,0.9999900000999989
342,1,1171,False,0.24999875000624996
343,1,5150,False,0.9999900000999989
344,1,2722,False,0.0006930005057032589
345,3,3899,False,0.9999900000999988
346,1,3119,False,0.24999875000624996
347,1,4365,False,0.9999900000999989
348,6,4358,False,0.9999900000999988
349,1,5105,False,0.9999900000999989
350,1,1252,False,0.039999920000160005
351,8,3285,False,0.04166661458339844
352,1,4145,False,0.24999875000624996
353,1,2291,False,0.24999875000624996
354,1,3108,False,0.000918273367281716
355,1,2187,False,0.027777731481558644
356,1,4886,False,0.24999875000624996
357,1,4615,False,0.9999900000999989
358,1,1657,False,0.1111107407419753
359,2,2401,False,0.002116401332549771
360,1,4776,True,0.24999875000624996
361,1,2439,False,0.008264455296776177
362,1,620,False,0.24999875000624996
363,1,4503,False,0.24999875000624996
364,2,1065,False,0.9999900000999989
365,1,5280,False,0.0008190005708188277
366,5,2781,False,0.999990000099999
367,1,4294,False,0.24999875000624996
368,1,2063,False,0.24999875000624996
369,1,4829,False,0.9999900000999989
370,1,1034,False,0.24999875000624996
371,4,4101,False,0.9999900000999989
372,1,1127,False,0.9999900000999989
373,1,1247,False,0.9999900000999989
374,1,4381,False,0.9999900000999989
375,3,1542,False,0.9999900000999988
376,1,2219,False,0.06249984375039063
377,1,1036,False,0.9999900000999989
378,1,1740,False,0.24999875000624996
379,1,5166,False,0.9999900000999989
380,1,4628,False,0.9999900000999989
381,1,1531,False,0.9999900000999989
382,1,1075,False,0.006944438657412231
383,3,1,False,0.9999900000999988
384,1,3756,False,0.1111107407419753
385,1,2395,True,0.24999875000624996
386,1,4362,False,0.008264455296776177
387,1,16,False,0.9999900000999989
388,1,1075,False,0.006944438657412231
389,1,1383,False,0.9999900000999989
390,1,2065,False,0.00999999000001
391,1,4932,False,0.008264455296776177
392,1,3001,True,0.9999900000999989
393,6,632,False,0.9999900000999988
394,1,5048,False,0.9999900000999989
395,1,3622,False,0.9999900000999989
396,1,4398,True,0.1111107407419753
397,2,2381,False,0.04444435555573333
398,2,5128,False,0.09523777777883598
399,1,3682,False,0.039999920000160005
400,1,5271,False,0.9999900000999989
401,1,4831,False,0.9999900000999989
402,1,1457,False,0.9999900000999989
403,4,4832,False,0.9999900000999989
404,1,3883,False,0.9999900000999989
405,1,4908,False,0.039999920000160005
406,1,1516,False,0.9999900000999989
407,1,2979,False,0.010100998877678015
408,1,5723,False,0.9999900000999989
409,1,5436,False,0.24999875000624996
410,1,5703,False,0.9999900000999989
411,1,422,False,0.1111107407419753
412,1,5661,False,0.1111107407419753
413,3,1163,False,0.9999900000999988
414,1,4363,False,0.9999900000999989
415,1,4502,False,0.0012755097485424368
416,1,3994,True,0.1111107407419753
417,1,4589,False,0.9999900000999989
418,1,5546,False,0.9999900000999989
419,4,967,False,0.3333316666749999
420,2,1938,False,0.0015015010844178667
421,1,4925,False,0.9999900000999989
422,1,4154,True,0.9999900000999989
423,1,1908,False,0.9999900000999989
424,1,1381,False,0.004464282525512482
425,1,4893,False,0.1111107407419753
426,1,1969,False,0.9999900000999989
427,1,5071,True,0.9999900000999989
428,1,976,False,0.9999900000999989
429,1,3609,False,0.9999900000999989
430,1,1212,False,0.9999900000999989
431,1,2554,False,0.008333325000008334
432,2,1099,False,0.09999975000062501
433,1,5516,False,0.9999900000999989
434,1,1561,False,0.9999900000999989
435,1,5661,False,0.1111107407419753
436,1,5326,True,0.24999875000624996
437,1,2730,False,0.9999900000999989
438,1,3182,False,0.1111107407419753
439,1,4514,False,0.9999900000999989
440,1,2196,False,0.004444441481483457
441,1,4260,False,0.9999900000999989
442,1,1795,False,0.9999900000999989
443,1,3631,False,0.06249984375039063
444,1,6,False,0.9999900000999989
445,1,5318,False,0.24999875000624996
446,1,3719,False,0.9999900000999989
447,1,1420,False,0.1111107407419753
448,1,848,False,0.06249984375039063
449,1,2412,False,0.9999900000999989
450,1,2099,True,0.0039062475585952758
451,1,3713,False,0.9999900000999989
452,1,4156,False,0.9999900000999989
453,1,739,False,0.9999900000999989
454,1,1599,False,0.9999900000999989
455,2,2972,False,0.9999900000999989
456,1,4497,False,0.9999900000999989
457,1,2404,False,0.9999900000999989
458,1,2114,False,0.24999875000624996
459,3,5014,False,0.29999850000749995
460,1,3164,False,0.24999875000624996
461,1,5622,False,0.020408134110828823
462,1,4395,False,0.9999900000999989
463,1,1344,False,0.9999900000999989
464,1,3060,True,0.24999875000624996
465,2,854,False,0.9999900000999989
466,1,3784,False,0.006666660000006667
467,1,3850,True,0.9999900000999989
468,1,4003,True,0.06249984375039063
469,2,3753,False,0.04761888888941799
470,2,4867,False,0.09999975000062501
471,1,4333,False,0.9999900000999989
472,1,34,False,0.24999875000624996
473,1,4323,False,0.9999900000999989
474,1,3256,False,0.24999875000624996
475,1,2982,False,0.005917155211655755
476,1,4088,False,0.9999900000999989
477,2,3285,False,0.01041665364584961
478,2,5600,False,0.9999900000999989
479,2,3270,True,0.3333316666749999
480,1,2372,True,0.9999900000999989
481,1,2113,False,0.9999900000999989
482,1,5320,False,0.9999900000999989
483,1,5706,False,0.05555537037098765
484,1,2406,False,0.9999900000999989
485,1,1013,False,0.9999900000999989
486,1,3244,True,0.9999900000999989
487,1,3322,True,0.24999875000624996
488,2,2123,False,0.3333316666749999
489,1,1938,False,0.0007507505422089334
490,1,3203,False,0.9999900000999989
491,1,479,False,0.9999900000999989
492,1,4020,False,0.9999900000999989
493,1,3118,True,0.24999875000624996
494,1,5280,False,0.0008190005708188277
495,3,817,False,0.9999900000999988
496,1,1410,True,0.0007309939489929088
497,1,1728,True,0.005494501267966058
498,1,5380,False,0.9999900000999989
499,1,1325,False,0.9999900000999989
500,1,2785,False,0.24999875000624996
501,1,245,False,0.24999875000624996
502,1,2455,False,0.9999900000999989
503,1,182,False,0.24999875000624996
504,1,2691,False,0.9999900000999989
505,2,4931,False,0.9999900000999989
506,1,5557,False,0.9999900000999989
507,1,4360,False,0.24999875000624996
508,1,4434,False,0.015624980468774415
509,2,328,False,0.008097159763318401
510,1,1747,False,0.039999920000160005
511,1,2588,False,0.9999900000999989
512,1,5045,False,0.012345665294939795
513,5,835,False,0.999990000099999
514,1,1410,True,0.0007309939489929088
515,2,1857,False,0.24999875000624996
516,1,1148,True,0.005952375992067626
517,1,2337,False,0.9999900000999989
518,1,4386,False,0.9999900000999989
519,1,63,True,0.005917155211655755
520,2,4485,False,0.9999900000999989
521,1,949,False,0.015624980468774415
522,2,2932,False,0.9999900000999989
523,1,5576,False,0.9999900000999989
524,1,2913,False,0.9999900000999989
525,1,234,True,0.9999900000999989
526,1,1707,False,0.24999875000624996
527,4,4682,False,0.14285678571517857
528,1,3201,False,0.24999875000624996
529,1,1391,False,0.9999900000999989
530,1,1000,False,0.1111107407419753
531,1,3918,False,0.9999900000999989
532,1,5580,False,0.9999900000999989
533,1,5093,False,0.06249984375039063
534,1,4757,False,0.9999900000999989
535,1,1668,False,0.9999900000999989
536,3,1484,False,0.9999900000999988
537,1,1818,True,0.9999900000999989
538,1,3742,False,0.004444441481483457
539,1,38,False,0.9999900000999989
540,1,4063,False,0.24999875000624996
541,1,328,False,0.004048579881659201
542,1,1428,False,0.9999900000999989
543,1,4161,False,0.9999900000999989
544,1,2926,False,0.9999900000999989
545,1,467,False,0.9999900000999989
546,1,4509,False,0.9999900000999989
547,1,365,False,0.24999875000624996
548,1,5423,False,0.023809404762499996
549,1,5116,False,0.9999900000999989
550,1,3756,False,0.1111107407419753
551,1,3130,False,0.9999900000999989
552,1,814,False,0.9999900000999989
553,1,5456,False,0.9999900000999989
554,1,1917,True,0.012345665294939795
555,1,3690,False,0.0039062475585952758
556,1,4311,False,0.9999900000999989
557,1,1358,False,0.9999900000999989
558,1,1101,False,0.16666583333749996
559,1,2572,False,0.9999900000999989
560,1,2991,False,0.1111107407419753
561,1,1544,False,0.012345665294939795
562,1,4700,False,0.9999900000999989
563,2,1403,False,0.16666611111296295
564,1,5375,False,0.9999900000999989
565,1,5052,False,0.9999900000999989
566,2,4399,True,0.13333288889037037
567,1,1504,False,0.039999920000160005
568,1,2898,False,0.24999875000624996
569,1,4066,False,0.9999900000999989
570,2,3053,True,0.09999975000062501
571,1,4994,False,0.24999875000624996
572,1,2542,False,0.9999900000999989
573,1,2452,False,0.9999900000999989
574,1,1074,False,0.9999900000999989
575,1,5721,False,0.9999900000999989
576,1,4005,False,0.04166652777824074
577,1,4677,False,0.06249984375039063
578,1,3263,False,0.9999900000999989
579,1,1585,False,0.9999900000999989
580,1,1406,False,0.004444441481483457
581,1,3313,False,0.9999900000999989
582,1,923,False,0.24999875000624996
583,2,5350,False,0.9999900000999989
584,1,3869,False,0.24999875000624996
585,1,3552,False,0.9999900000999989
586,1,4014,False,0.24999875000624996
587,1,4242,True,0.0025062643450739037
588,1,681,True,0.24999875000624996
589,1,4531,False,0.24999875000624996
590,1,5714,False,0.9999900000999989
591,1,1827,False,0.9999900000999989
592,1,2541,False,0.9999900000999989
593,1,1524,False,0.9999900000999989
594,3,4911,False,0.9999900000999988
595,1,82,False,0.06249984375039063
596,1,5696,True,0.9999900000999989
597,1,1974,False,0.24999875000624996
598,2,3942,False,0.3333316666749999
599,1,1938,False,0.0007507505422089334
600,1,2130,True,0.9999900000999989
601,1,2055,False,0.9999900000999989
602,2,1035,False,0.018181800000018185
603,1,3392,True,0.9999900000999989
604,1,1047,False,0.9999900000999989
605,1,2765,True,0.24999875000624996
606,1,1248,False,0.9999900000999989
607,1,2895,False,0.24999875000624996
608,1,4296,False,0.9999900000999989
609,2,2148,True,0.9999900000999989
610,1,1022,False,0.9999900000999989
611,1,5283,False,0.1111107407419753
612,1,1353,False,0.9999900000999989
613,1,3430,True,0.039999920000160005
614,1,5682,False,0.9999900000999989
615,1,3073,False,0.9999900000999989
616,1,4626,True,0.02380948412705027
617,1,3430,True,0.039999920000160005
618,1,5065,False,0.9999900000999989
619,1,2938,False,0.9999900000999989
620,1,5575,False,0.9999900000999989
621,1,5295,False,0.9999900000999989
622,1,554,False,0.9999900000999989
623,1,5308,True,0.9999900000999989
624,1,5409,False,0.9999900000999989
625,1,4958,False,0.9999900000999989
626,1,3417,False,0.9999900000999989
627,1,570,False,0.027777731481558644
628,2,3663,False,0.3333316666749999
629,2,3765,False,0.9999900000999989
630,1,851,False,0.16666583333749996
631,1,4242,True,0.0025062643450739037
632,1,1704,True,0.013888871527799478
633,1,1723,True,0.9999900000999989
634,1,1148,True,0.005952375992067626
635,1,63,True,0.005917155211655755
636,1,4403,False,0.07142821428749999
637,1,5209,False,0.020408134110828823
638,2,2376,False,0.9999900000999989
639,1,1546,False,0.9999900000999989
640,1,3122,True,0.9999900000999989
641,1,2794,False,0.9999900000999989
642,1,974,False,0.1111107407419753
643,1,5100,False,0.9999900000999989
644,1,4283,False,0.9999900000999989
645,1,1756,True,0.9999900000999989
646,1,4465,False,0.24999875000624996
647,1,4578,False,0.9999900000999989
648,1,4647,False,0.16666583333749996
649,1,5171,False,0.1111107407419753
650,1,2099,False,0.0039062475585952758
651,1,4346,False,0.9999900000999989
652,7,3247,False,0.24999875000624994
653,1,200,False,0.9999900000999989
654,1,2970,False,0.9999900000999989
655,1,4476,False,0.1111107407419753
656,4,3069,False,0.24999875000624996
657,2,4074,False,0.9999900000999989
658,1,3422,False,0.9999900000999989
659,1,4492,False,0.9999900000999989
660,1,446,False,0.00030788171842013645
661,1,491,True,0.9999900000999989
662,1,2138,False,0.9999900000999989
663,1,2682,False,0.24999875000624996
664,1,1099,False,0.049999875000312506
665,1,425,False,0.9999900000999989
666,1,4460,False,0.9999900000999989
667,1,2480,False,0.9999900000999989
668,1,1030,False,0.1111107407419753
669,1,2936,False,0.9999900000999989
670,1,4563,False,0.9999900000999989
671,2,546,False,0.9999900000999989
672,1,3096,False,0.008264455296776177
673,1,3018,False,0.24999875000624996
674,1,995,False,0.9999900000999989
675,1,3840,True,0.9999900000999989
676,1,2891,True,0.1111107407419753
677,1,179,False,0.1111107407419753
678,1,1770,False,0.9999900000999989
679,1,1035,False,0.009090900000009092
680,1,2065,False,0.00999999000001
681,1,3866,False,0.9999900000999989
682,1,586,True,0.24999875000624996
683,1,2465,True,0.9999900000999989
684,2,3749,False,0.9999900000999989
685,1,1291,False,0.9999900000999989
686,1,5159,False,0.9999900000999989
687,1,2254,False,0.9999900000999989
688,1,4966,True,0.24999875000624996
689,1,5280,False,0.0008190005708188277
690,1,528,False,0.9999900000999989
691,1,4765,False,0.022222177777866666
692,2,2336,False,0.9999900000999989
693,1,1790,False,0.9999900000999989
694,1,992,False,0.9999900000999989
695,1,191,False,0.24999875000624996
696,1,5034,False,0.9999900000999989
697,1,5563,False,0.9999900000999989
698,1,4348,False,0.9999900000999989
699,1,5317,True,0.9999900000999989
700,1,1038,False,0.1111107407419753
701,1,1410,True,0.0007309939489929088
702,1,4422,False,0.06249984375039063
703,1,2031,False,0.9999900000999989
704,1,3543,False,0.1111107407419753
705,1,105,False,0.9999900000999989
706,1,792,False,0.9999900000999989
707,1,2065,False,0.00999999000001
708,1,1972,False,0.9999900000999989
709,1,2331,False,0.24999875000624996
710,15,2453,False,0.9999900000999988
711,2,4647,False,0.3333316666749999
712,1,3455,False,0.9999900000999989
713,1,2228,False,0.9999900000999989
714,1,1919,False,0.06249984375039063
715,1,547,False,0.9999900000999989
716,1,163,False,0.9999900000999989
717,1,4587,False,0.9999900000999989
718,2,3875,True,0.9999900000999989
719,1,2244,False,0.06249984375039063
720,1,4816,False,0.9999900000999989
721,1,1373,False,0.9999900000999989
722,1,4607,False,0.039999920000160005
723,1,3112,False,0.9999900000999989
724,1,2604,False,0.020408134110828823
725,1,3157,False,0.9999900000999989
726,1,4377,True,0.9999900000999989
727,1,3877,False,0.9999900000999989
728,1,1596,False,0.9999900000999989
729,2,4760,True,0.9999900000999989
730,1,4163,False,0.9999900000999989
731,1,108,False,0.9999900000999989
732,1,4261,False,0.9999900000999989
733,1,5038,False,0.9999900000999989
734,1,1493,False,0.9999900000999989
735,1,5050,False,0.9999900000999989
736,1,4967,False,0.24999875000624996
737,1,4886,False,0.24999875000624996
738,1,3813,False,0.9999900000999989
739,1,4502,False,0.0012755097485424368
740,1,2903,False,0.24999875000624996
741,1,3273,False,0.9999900000999989
742,1,5125,False,0.015624980468774415
743,3,3993,False,0.9999900000999988
744,1,63,True,0.005917155211655755
745,1,1502,False,0.24999875000624996
746,1,205,False,0.9999900000999989
747,1,4502,False,0.0012755097485424368
748,1,558,True,0.9999900000999989
749,1,5733,False,0.1111107407419753
750,5,3451,False,0.23809444444708994
751,1,1324,False,0.24999875000624996
752,1,4175,True,0.1111107407419753
753,1,2284,False,0.9999900000999989
754,1,4287,False,0.9999900000999989
755,1,3409,False,0.24999875000624996
756,1,2604,False,0.020408134110828823
757,1,3072,False,0.9999900000999989
758,1,4481,False,0.9999900000999989
759,2,1842,False,0.9999900000999989
760,1,723,False,0.9999900000999989
761,1,3690,True,0.0039062475585952758
762,3,1345,False,0.9999900000999988
763,10,1424,False,0.999990000099999
764,1,2061,True,0.1111107407419753
765,1,5651,False,0.9999900000999989
766,1,3094,True,0.9999900000999989
767,1,300,False,0.9999900000999989
768,1,757,False,0.1111107407419753
769,1,1317,False,0.9999900000999989
770,1,1033,False,0.00999999000001
771,1,282,True,0.9999900000999989
772,1,4285,False,0.9999900000999989
773,1,2924,False,0.9999900000999989
774,1,5004,False,0.049999875000312506
775,1,592,False,0.24999875000624996
776,1,446,False,0.00030788171842013645
777,1,446,False,0.00030788171842013645
778,1,3375,False,0.24999875000624996
779,3,1650,False,0.24999875000624994
