order,items,uniqueItems,isUsed,rareness
157,1,1345,False,0.9999900000999989
158,1,2395,True,0.9999900000999989
159,1,2765,False,0.9999900000999989
160,1,4422,False,0.9999900000999989
161,1,507,False,0.9999900000999989
162,1,6453,False,0.9999900000999989
163,1,6873,False,0.9999900000999989
164,8,903,False,0.9999900000999989
165,1,5007,False,0.24999875000624996
166,1,883,False,0.24999875000624996
167,1,7322,False,0.9999900000999989
168,1,5810,False,0.9999900000999989
169,1,3288,False,0.9999900000999989
170,1,5622,False,0.9999900000999989
171,1,6741,False,0.9999900000999989
172,1,6499,False,0.9999900000999989
173,1,1589,False,0.9999900000999989
174,2,5484,False,0.9999900000999989
175,1,3367,True,0.9999900000999989
176,1,4058,True,0.9999900000999989
177,1,1982,False,0.9999900000999989
178,1,6837,False,0.24999875000624996
179,1,3939,False,0.9999900000999989
180,1,707,False,0.9999900000999989
181,1,6573,True,0.9999900000999989
182,1,2813,False,0.9999900000999989
183,1,739,False,0.9999900000999989
184,1,5943,False,0.9999900000999989
185,1,5004,True,0.9999900000999989
186,1,156,False,0.9999900000999989
187,1,1205,False,0.1111107407419753
188,1,2013,False,0.9999900000999989
189,1,5956,False,0.9999900000999989
190,1,6545,True,0.9999900000999989
191,2,3970,False,0.9999900000999989
192,1,7250,False,0.9999900000999989
193,1,1008,False,0.9999900000999989
194,1,4197,True,0.9999900000999989
195,1,2567,False,0.9999900000999989
196,1,6486,False,0.9999900000999989
197,1,7285,False,0.9999900000999989
198,1,2023,True,0.9999900000999989
199,2,4495,False,0.006666662222225185
200,1,755,False,0.9999900000999989
201,1,6166,True,0.9999900000999989
202,1,3091,False,0.9999900000999989
203,1,4272,False,0.1111107407419753
204,1,1922,True,0.005917155211655755
205,2,2024,False,0.9999900000999989
206,1,4533,True,0.9999900000999989
207,1,5916,False,0.9999900000999989
208,1,6533,False,0.9999900000999989
209,1,1915,False,0.9999900000999989
210,1,3801,True,0.9999900000999989
211,1,2509,False,0.9999900000999989
212,1,5167,False,0.9999900000999989
213,1,7046,True,0.9999900000999989
214,1,2739,False,0.9999900000999989
215,2,562,False,0.3333316666749999
216,1,3726,False,0.24999875000624996
217,1,4274,False,0.9999900000999989
218,1,1628,False,0.9999900000999989
219,1,1444,True,0.9999900000999989
220,1,5576,False,0.24999875000624996
221,1,3348,False,0.0039062475585952758
222,1,6414,True,0.9999900000999989
223,1,4949,False,0.020408134110828823
224,1,7342,False,0.9999900000999989
225,2,5141,False,0.9999900000999989
226,1,1525,False,0.9999900000999989
227,1,1645,False,0.9999900000999989
228,1,1745,True,0.9999900000999989
229,1,4619,False,0.9999900000999989
230,1,2549,False,0.9999900000999989
231,1,3677,False,0.9999900000999989
232,1,4790,True,0.0015999993600002561
233,1,5305,True,0.9999900000999989
234,1,5845,False,0.24999875000624996
235,1,6721,False,0.9999900000999989
236,1,1069,False,0.9999900000999989
237,1,4283,False,0.9999900000999989
238,1,651,False,0.9999900000999989
239,1,4035,False,0.9999900000999989
240,3,365,False,0.9999900000999988
241,1,5315,False,0.24999875000624996
242,1,6063,True,0.008546999050342936
243,1,4787,True,0.9999900000999989
244,1,34,True,0.9999900000999989
245,1,4714,False,0.9999900000999989
246,1,2601,True,0.9999900000999989
247,1,6497,False,0.9999900000999989
248,1,7230,True,0.027777731481558644
249,1,1220,False,0.9999900000999989
250,1,6798,False,0.9999900000999989
251,1,1565,False,0.9999900000999989
252,1,469,False,0.9999900000999989
253,1,1434,False,0.9999900000999989
254,1,1614,True,0.9999900000999989
255,1,1385,False,0.9999900000999989
256,1,5677,False,0.9999900000999989
257,1,7301,False,0.9999900000999989
258,1,3516,False,0.9999900000999989
259,1,3081,False,0.9999900000999989
260,1,5781,False,0.9999900000999989
261,1,2806,True,0.9999900000999989
262,1,2755,False,0.9999900000999989
263,1,2344,True,0.24999875000624996
264,1,3862,False,0.9999900000999989
265,1,5179,False,0.9999900000999989
266,1,3256,False,0.9999900000999989
267,1,1250,False,0.9999900000999989
268,1,7388,False,0.9999900000999989
269,1,552,True,0.9999900000999989
270,1,5037,False,0.9999900000999989
271,1,6280,False,0.9999900000999989
272,1,695,False,0.9999900000999989
273,1,6375,False,0.9999900000999989
274,1,1925,True,0.027777731481558644
275,1,4615,False,0.9999900000999989
276,1,4386,False,0.9999900000999989
277,1,2979,False,0.9999900000999989
278,1,4084,False,0.9999900000999989
279,1,1573,False,0.9999900000999989
280,1,3593,False,0.1111107407419753
281,1,2114,True,0.9999900000999989
282,1,4254,False,0.24999875000624996
283,1,1028,False,0.9999900000999989
284,1,3348,False,0.0039062475585952758
285,1,259,False,0.24999875000624996
286,1,648,False,0.9999900000999989
287,1,622,False,0.9999900000999989
288,1,3002,False,0.9999900000999989
289,1,1792,False,0.9999900000999989
290,1,6755,False,0.9999900000999989
291,2,392,False,0.9999900000999989
292,1,4886,False,0.9999900000999989
293,1,2088,False,0.9999900000999989
294,2,6214,False,0.9999900000999989
295,1,1626,False,0.9999900000999989
296,1,7334,False,0.9999900000999989
297,2,5241,False,0.9999900000999989
298,1,4684,True,0.9999900000999989
299,1,2473,True,0.9999900000999989
300,1,109,False,0.9999900000999989
301,1,6306,False,0.9999900000999989
302,1,3903,False,0.9999900000999989
303,1,1751,True,0.9999900000999989
304,1,2927,False,0.9999900000999989
305,1,5328,True,0.9999900000999989
306,1,3911,False,0.1111107407419753
307,1,2099,False,0.24999875000624996
308,1,3342,True,0.9999900000999989
309,1,2455,False,0.9999900000999989
310,1,6811,False,0.9999900000999989
311,1,5729,False,0.9999900000999989
312,1,3371,False,0.9999900000999989
313,1,1655,False,0.9999900000999989
314,2,731,False,0.9999900000999989
315,1,1740,True,0.9999900000999989
316,1,3670,False,0.9999900000999989
317,1,7413,False,0.9999900000999989
318,1,4658,False,0.9999900000999989
319,1,1777,False,0.9999900000999989
320,1,3629,False,0.9999900000999989
321,1,7053,False,0.9999900000999989
322,4,4310,False,0.24999875000624996
323,1,6217,False,0.9999900000999989
324,1,5152,False,0.008264455296776177
325,1,3171,False,0.9999900000999989
326,1,3733,False,0.9999900000999989
327,1,324,False,0.24999875000624996
328,1,6367,False,0.9999900000999989
329,1,1166,True,0.9999900000999989
330,1,211,False,0.9999900000999989
331,1,1561,False,0.9999900000999989
332,1,14,False,0.9999900000999989
333,1,5784,True,0.9999900000999989
334,2,5854,False,0.9999900000999989
335,1,4691,False,0.9999900000999989
336,1,935,False,0.9999900000999989
337,1,1273,False,0.9999900000999989
338,1,4227,True,0.9999900000999989
339,1,1383,False,0.9999900000999989
340,1,6654,False,0.9999900000999989
341,1,356,False,0.9999900000999989
342,1,2207,False,0.9999900000999989
343,1,3326,False,0.9999900000999989
344,1,2742,False,0.039999920000160005
345,2,3830,False,0.9999900000999989
346,1,2206,False,0.9999900000999989
347,1,2882,False,0.9999900000999989
348,1,633,False,0.9999900000999989
349,1,1650,False,0.9999900000999989
350,1,1853,False,0.9999900000999989
351,1,4805,False,0.9999900000999989
352,1,2757,False,0.9999900000999989
353,1,5529,True,0.039999920000160005
354,1,4156,False,0.24999875000624996
355,1,2445,False,0.9999900000999989
356,1,5685,True,0.9999900000999989
357,1,1972,True,0.9999900000999989
358,3,5340,False,0.14285666666825397
359,1,5798,False,0.9999900000999989
360,1,7428,False,0.9999900000999989
361,6,3838,False,0.9999900000999988
362,1,5340,False,0.04761888888941799
363,1,6120,False,0.24999875000624996
364,1,1073,False,0.9999900000999989
365,1,1588,True,0.9999900000999989
366,1,3605,False,0.9999900000999989
367,1,6500,False,0.9999900000999989
368,1,7410,False,0.9999900000999989
369,1,2267,False,0.9999900000999989
370,1,1172,False,0.9999900000999989
371,1,7,False,0.9999900000999989
372,1,6727,False,0.9999900000999989
373,1,4108,False,0.9999900000999989
374,1,3992,False,0.9999900000999989
375,1,2909,False,0.9999900000999989
376,2,975,False,0.9999900000999989
377,2,7449,True,0.9999900000999989
378,1,3048,False,0.9999900000999989
379,1,3052,False,0.9999900000999989
380,1,4137,False,0.9999900000999989
381,1,403,False,0.9999900000999989
382,1,3555,False,0.9999900000999989
383,1,32,True,0.24999875000624996
384,1,2767,False,0.9999900000999989
385,1,6398,False,0.9999900000999989
386,3,1204,False,0.9999900000999988
387,1,2922,False,0.9999900000999989
388,1,3760,False,0.9999900000999989
389,1,3284,False,0.9999900000999989
390,1,3731,False,0.9999900000999989
391,1,2873,True,0.9999900000999989
392,1,2255,False,0.1111107407419753
393,1,1201,False,0.9999900000999989
394,1,3238,True,0.05555537037098765
395,1,2330,False,0.9999900000999989
396,1,6220,False,0.9999900000999989
397,1,7201,False,0.9999900000999989
398,1,4732,False,0.9999900000999989
399,1,5527,False,0.9999900000999989
400,1,3205,False,0.9999900000999989
401,1,6632,False,0.9999900000999989
402,1,1586,False,0.9999900000999989
403,1,6738,False,0.9999900000999989
404,1,5538,False,0.9999900000999989
405,1,124,False,0.9999900000999989
406,1,6747,True,0.012345665294939795
407,1,7506,False,0.9999900000999989
408,1,1066,False,0.9999900000999989
409,1,3488,False,0.9999900000999989
410,1,5126,False,0.9999900000999989
411,1,2411,True,0.9999900000999989
412,1,4565,False,0.9999900000999989
413,1,2768,False,0.06249984375039063
414,1,1005,True,0.9999900000999989
415,1,3071,False,0.9999900000999989
416,1,5872,False,0.9999900000999989
417,1,662,False,0.9999900000999989
418,1,5663,False,0.9999900000999989
419,1,5338,False,0.9999900000999989
420,1,1260,True,0.9999900000999989
421,1,4939,False,0.9999900000999989
422,1,3375,True,0.1111107407419753
423,1,6722,False,0.9999900000999989
424,1,1932,False,0.9999900000999989
425,1,6671,False,0.9999900000999989
426,1,6653,False,0.9999900000999989
427,1,1785,True,0.1111107407419753
428,1,2728,False,0.9999900000999989
429,1,964,False,0.9999900000999989
430,1,1887,False,0.9999900000999989
431,1,2779,True,0.9999900000999989
432,1,2144,True,0.9999900000999989
433,2,309,False,0.9999900000999989
434,1,5467,False,0.9999900000999989
435,1,1193,False,0.9999900000999989
436,1,4637,False,0.9999900000999989
437,1,6964,False,0.24999875000624996
438,2,155,False,0.9999900000999989
439,1,294,True,0.9999900000999989
440,1,112,False,0.9999900000999989
441,1,1212,False,0.9999900000999989
442,1,1615,False,0.9999900000999989
443,1,4169,True,0.9999900000999989
444,1,7327,False,0.9999900000999989
445,1,143,False,0.9999900000999989
446,1,1030,False,0.9999900000999989
447,1,3299,False,0.9999900000999989
448,1,6023,True,0.9999900000999989
449,1,3954,False,0.9999900000999989
450,1,1100,False,0.9999900000999989
451,1,7393,False,0.9999900000999989
452,1,4996,False,0.24999875000624996
453,1,7199,False,0.9999900000999989
454,1,1417,False,0.9999900000999989
455,1,7009,False,0.9999900000999989
456,1,3623,False,0.9999900000999989
457,1,2063,False,0.9999900000999989
458,1,6935,False,0.9999900000999989
459,1,5778,False,0.9999900000999989
460,1,4008,False,0.9999900000999989
461,1,6564,False,0.9999900000999989
462,4,804,False,0.9999900000999989
463,1,4444,False,0.9999900000999989
464,1,144,False,0.9999900000999989
465,1,1955,False,0.9999900000999989
466,1,7158,False,0.9999900000999989
467,1,504,False,0.9999900000999989
468,1,1171,True,0.9999900000999989
469,2,2644,False,0.9999900000999989
470,1,3710,True,0.9999900000999989
471,2,6257,False,0.9999900000999989
472,1,111,False,0.9999900000999989
473,1,4949,False,0.020408134110828823
474,1,177,False,0.9999900000999989
475,1,436,True,0.9999900000999989
476,1,2309,False,0.9999900000999989
477,1,6279,False,0.9999900000999989
478,1,529,False,0.005102037172014265
479,1,7431,True,0.1111107407419753
480,1,1016,False,0.09999950000249999
481,1,121,False,0.9999900000999989
482,1,3919,False,0.9999900000999989
483,1,6143,False,0.9999900000999989
484,1,5860,False,0.9999900000999989
485,1,3855,False,0.9999900000999989
486,2,702,False,0.9999900000999989
487,1,6639,True,0.9999900000999989
488,1,6298,False,0.9999900000999989
489,1,3139,False,0.9999900000999989
490,2,3932,False,0.9999900000999989
491,1,1415,False,0.24999875000624996
492,1,3356,False,0.9999900000999989
493,1,6258,False,0.9999900000999989
494,1,6973,False,0.9999900000999989
495,1,1964,False,0.9999900000999989
496,2,2543,False,0.9999900000999989
497,1,6348,False,0.9999900000999989
498,2,1746,False,0.13333288889037037
499,1,1925,True,0.027777731481558644
500,4,3695,False,0.9999900000999989
501,1,7382,False,0.9999900000999989
502,1,3440,False,0.9999900000999989
503,1,106,True,0.9999900000999989
504,1,511,True,0.9999900000999989
505,1,4943,False,0.9999900000999989
506,1,5594,False,0.9999900000999989
507,2,5064,False,0.9999900000999989
508,1,956,True,0.9999900000999989
509,1,2358,False,0.9999900000999989
510,1,1924,False,0.1111107407419753
511,4,1619,False,0.9999900000999989
512,1,6843,False,0.24999875000624996
513,1,5289,False,0.9999900000999989
514,1,4834,False,0.9999900000999989
515,1,5639,False,0.9999900000999989
516,1,95,False,0.9999900000999989
517,1,4025,False,0.9999900000999989
518,1,3528,False,0.9999900000999989
519,1,6471,False,0.9999900000999989
520,1,4739,False,0.9999900000999989
521,1,3747,False,0.9999900000999989
522,1,4649,True,0.9999900000999989
523,1,6613,False,0.9999900000999989
524,1,4899,False,0.9999900000999989
525,1,5773,False,0.24999875000624996
526,1,5780,False,0.9999900000999989
527,1,1150,False,0.9999900000999989
528,1,4413,False,0.07142821428749999
529,1,5646,False,0.9999900000999989
530,2,4117,False,0.9999900000999989
531,1,2185,False,0.24999875000624996
532,1,1071,False,0.24999875000624996
533,1,2508,True,0.006944438657412231
534,1,5831,False,0.24999875000624996
535,4,2244,False,0.9999900000999989
536,1,636,False,0.9999900000999989
537,1,6899,False,0.9999900000999989
538,1,2486,False,0.9999900000999989
539,1,380,False,0.9999900000999989
540,2,748,False,0.9999900000999989
541,1,1621,True,0.1111107407419753
542,1,5206,False,0.9999900000999989
543,1,5737,False,0.9999900000999989
544,1,2542,False,0.9999900000999989
545,1,6440,False,0.9999900000999989
546,1,4482,False,0.9999900000999989
547,1,6154,False,0.9999900000999989
548,1,947,False,0.9999900000999989
549,1,3690,False,0.9999900000999989
550,1,182,True,0.9999900000999989
551,1,3562,False,0.9999900000999989
552,1,5065,True,0.9999900000999989
553,3,1255,False,0.04615375384633846
554,1,5995,True,0.9999900000999989
555,1,6850,False,0.9999900000999989
556,1,1950,True,0.9999900000999989
557,1,6526,False,0.9999900000999989
558,2,5313,False,0.9999900000999989
559,1,3469,False,0.9999900000999989
560,1,6478,False,0.9999900000999989
561,1,6387,False,0.9999900000999989
562,1,4784,False,0.9999900000999989
563,1,246,False,0.9999900000999989
564,1,5955,False,0.9999900000999989
565,1,1739,False,0.9999900000999989
566,1,6753,False,0.9999900000999989
567,1,3525,False,0.9999900000999989
568,1,4655,False,0.9999900000999989
569,1,5845,False,0.24999875000624996
570,1,5118,False,0.9999900000999989
571,1,5702,False,0.9999900000999989
572,1,7267,False,0.9999900000999989
573,1,7197,True,0.9999900000999989
574,1,7070,False,0.9999900000999989
575,1,6669,False,0.9999900000999989
576,1,2781,True,0.039999920000160005
577,1,6281,False,0.9999900000999989
578,1,4075,False,0.9999900000999989
579,1,1340,False,0.9999900000999989
580,1,2413,False,0.9999900000999989
581,2,2451,True,0.9999900000999989
582,1,4071,False,0.9999900000999989
583,1,3044,False,0.9999900000999989
584,1,4706,True,0.24999875000624996
585,1,534,False,0.9999900000999989
586,1,5284,False,0.9999900000999989
587,1,4547,False,0.9999900000999989
588,1,6363,False,0.9999900000999989
589,6,128,False,0.9999900000999988
590,1,256,False,0.9999900000999989
591,1,942,False,0.9999900000999989
592,2,129,False,0.9999900000999989
593,1,407,False,0.9999900000999989
594,1,4415,False,0.9999900000999989
595,1,2508,True,0.006944438657412231
596,9,7090,False,0.999990000099999
597,1,1238,False,0.9999900000999989
598,1,529,False,0.005102037172014265
599,2,2479,False,0.9999900000999989
600,1,1409,False,0.9999900000999989
601,1,2222,False,0.9999900000999989
602,1,1410,False,0.9999900000999989
603,1,3282,False,0.9999900000999989
604,1,2172,False,0.9999900000999989
605,1,351,False,0.9999900000999989
606,1,5124,False,0.24999875000624996
607,2,2602,False,0.9999900000999989
608,3,6119,False,0.9999900000999988
609,1,230,False,0.9999900000999989
610,1,2871,False,0.9999900000999989
611,1,3188,False,0.9999900000999989
612,1,6285,False,0.9999900000999989
613,1,3935,False,0.9999900000999989
614,1,3245,False,0.9999900000999989
615,1,899,False,0.9999900000999989
616,1,1186,False,0.9999900000999989
617,2,58,True,0.3333316666749999
618,1,5589,True,0.9999900000999989
619,1,3582,True,0.9999900000999989
620,1,50,False,0.9999900000999989
621,1,2557,False,0.9999900000999989
622,1,37,False,0.24999875000624996
623,2,687,False,0.9999900000999989
624,1,3427,True,0.9999900000999989
625,1,5544,True,0.1111107407419753
626,1,5586,False,0.9999900000999989
627,1,4948,False,0.9999900000999989
628,1,2339,False,0.9999900000999989
629,1,969,True,0.01428568571434286
630,1,5376,False,0.9999900000999989
631,1,4234,False,0.9999900000999989
632,2,6767,False,0.9999900000999989
633,1,60,False,0.9999900000999989
634,1,5131,False,0.9999900000999989
635,1,7041,False,0.9999900000999989
636,1,2050,False,0.9999900000999989
637,1,6676,True,0.9999900000999989
638,1,3347,False,0.9999900000999989
639,2,4327,True,0.9999900000999989
640,1,10,False,0.9999900000999989
641,1,80,False,0.9999900000999989
642,1,199,False,0.9999900000999989
643,1,147,False,0.24999875000624996
644,1,5321,True,0.9999900000999989
645,1,4305,True,0.9999900000999989
646,1,6562,False,0.9999900000999989
647,1,2464,True,0.9999900000999989
648,1,1438,False,0.9999900000999989
649,1,2474,False,0.9999900000999989
650,1,6443,False,0.9999900000999989
651,1,4395,False,0.24999875000624996
652,1,798,False,0.9999900000999989
653,1,1079,False,0.9999900000999989
654,1,3827,False,0.9999900000999989
655,1,6868,True,0.9999900000999989
656,1,932,False,0.9999900000999989
657,1,5914,False,0.9999900000999989
658,1,6227,False,0.9999900000999989
659,1,1357,False,0.9999900000999989
660,1,1781,False,0.24999875000624996
661,1,5271,False,0.9999900000999989
662,1,4391,False,0.9999900000999989
663,4,6933,False,0.2222214814839506
664,1,957,False,0.9999900000999989
665,1,2847,False,0.9999900000999989
666,1,1550,False,0.9999900000999989
667,1,5750,False,0.9999900000999989
668,1,2883,False,0.9999900000999989
669,1,515,True,0.9999900000999989
670,1,6275,False,0.9999900000999989
671,1,7095,False,0.9999900000999989
672,2,402,True,0.9999900000999989
673,1,5324,False,0.9999900000999989
674,1,6312,True,0.0017391296786392703
675,1,2381,False,0.9999900000999989
676,1,5765,False,0.9999900000999989
677,1,5603,False,0.9999900000999989
678,1,2073,False,0.9999900000999989
679,1,4519,False,0.9999900000999989
680,1,1691,False,0.9999900000999989
681,1,3815,False,0.9999900000999989
682,1,676,False,0.9999900000999989
683,1,7478,False,0.9999900000999989
684,1,3658,False,0.9999900000999989
685,1,3874,False,0.9999900000999989
686,1,3947,False,0.9999900000999989
687,1,826,False,0.9999900000999989
688,2,4553,False,0.9999900000999989
689,1,5754,False,0.9999900000999989
690,1,4379,False,0.9999900000999989
691,1,3137,False,0.9999900000999989
692,1,1097,False,0.9999900000999989
693,1,1678,False,0.24999875000624996
694,1,1077,False,0.9999900000999989
695,1,2491,False,0.9999900000999989
696,1,5051,False,0.9999900000999989
697,1,770,False,0.9999900000999989
698,1,3821,False,0.9999900000999989
699,1,6543,False,0.9999900000999989
700,1,2348,False,0.9999900000999989
701,1,279,False,0.9999900000999989
702,1,3973,False,0.9999900000999989
703,1,4803,False,0.9999900000999989
704,2,5985,False,0.9999900000999989
705,1,3861,False,0.9999900000999989
706,1,2185,False,0.24999875000624996
707,1,2488,False,0.9999900000999989
708,1,906,True,0.9999900000999989
709,1,6894,False,0.9999900000999989
710,1,5052,True,0.24999875000624996
711,1,5672,False,0.9999900000999989
712,1,4883,True,0.9999900000999989
713,1,6358,False,0.020408134110828823
714,1,6988,True,0.9999900000999989
715,1,1323,True,0.9999900000999989
716,1,98,False,0.9999900000999989
717,1,5152,False,0.008264455296776177
718,1,3339,False,0.9999900000999989
719,1,3452,False,0.24999875000624996
720,1,4571,False,0.9999900000999989
721,1,1905,False,0.9999900000999989
722,1,3450,False,0.9999900000999989
723,1,2694,False,0.9999900000999989
724,1,1991,True,0.24999875000624996
725,1,4660,False,0.9999900000999989
726,1,4086,False,0.9999900000999989
727,1,5332,False,0.9999900000999989
728,1,3225,False,0.9999900000999989
729,1,3982,False,0.9999900000999989
730,1,1916,False,0.9999900000999989
731,1,7394,True,0.9999900000999989
732,1,6063,True,0.008546999050342936
733,1,4480,True,0.9999900000999989
734,1,2387,False,0.9999900000999989
735,1,6601,False,0.9999900000999989
736,1,6570,False,0.16666583333749996
737,1,6063,True,0.008546999050342936
738,1,4692,False,0.9999900000999989
739,1,3075,False,0.9999900000999989
740,1,7068,False,0.9999900000999989
741,2,7455,True,0.9999900000999989
742,1,3813,False,0.9999900000999989
743,1,4546,False,0.9999900000999989
744,1,4080,False,0.9999900000999989
745,1,5008,True,0.9999900000999989
746,1,7181,False,0.9999900000999989
747,1,3811,False,0.9999900000999989
748,1,493,False,0.9999900000999989
749,1,2650,False,0.9999900000999989
750,1,3321,False,0.9999900000999989
751,1,6544,False,0.9999900000999989
752,1,2116,False,0.9999900000999989
753,1,6620,False,0.9999900000999989
754,1,3678,False,0.9999900000999989
755,1,296,False,0.9999900000999989
756,1,6540,False,0.9999900000999989
757,1,6846,False,0.9999900000999989
758,1,1371,False,0.9999900000999989
759,1,6922,False,0.9999900000999989
760,1,6726,False,0.24999875000624996
761,1,813,False,0.24999875000624996
762,1,4503,False,0.9999900000999989
763,1,6077,False,0.9999900000999989
764,1,2198,False,0.9999900000999989
765,1,5664,False,0.1111107407419753
766,1,2441,False,0.9999900000999989
767,1,6312,True,0.0017391296786392703
768,1,4562,False,0.9999900000999989
769,1,5182,False,0.9999900000999989
770,1,6785,False,0.9999900000999989
771,1,5076,False,0.9999900000999989
772,1,4946,False,0.9999900000999989
773,2,4102,False,0.9999900000999989
774,1,3294,True,0.9999900000999989
775,1,4056,True,0.9999900000999989
776,1,1874,True,0.9999900000999989
777,1,1199,False,0.9999900000999989
778,1,245,False,0.9999900000999989
779,1,4759,False,0.9999900000999989
780,1,1091,False,0.9999900000999989
