order,items,uniqueItems,isUsed,rareness
305,1,250,False,0.9999900000999989
306,1,382,False,0.9999900000999989
307,1,146,False,0.9999900000999989
308,1,174,False,0.9999900000999989
309,1,258,False,0.9999900000999989
310,1,230,False,0.9999900000999989
311,1,364,False,0.9999900000999989
312,1,352,True,0.9999900000999989
313,1,40,False,0.9999900000999989
314,1,341,False,0.9999900000999989
315,1,259,False,0.9999900000999989
316,1,173,True,0.9999900000999989
317,1,148,False,0.9999900000999989
318,1,134,True,0.9999900000999989
319,1,325,False,0.9999900000999989
320,1,387,False,0.9999900000999989
321,1,308,False,0.9999900000999989
322,1,353,False,0.9999900000999989
323,1,38,False,0.9999900000999989
324,1,379,False,0.9999900000999989
325,1,245,False,0.9999900000999989
326,1,103,False,0.9999900000999989
327,1,72,False,0.9999900000999989
328,1,127,True,0.9999900000999989
329,1,210,False,0.9999900000999989
330,1,80,False,0.9999900000999989
331,1,212,True,0.9999900000999989
332,1,110,False,0.9999900000999989
333,1,155,True,0.9999900000999989
334,1,3,False,0.9999900000999989
335,1,98,True,0.9999900000999989
336,1,25,False,0.9999900000999989
337,1,147,False,0.9999900000999989
338,1,12,False,0.9999900000999989
339,1,172,False,0.9999900000999989
340,1,35,False,0.9999900000999989
341,1,279,False,0.9999900000999989
342,1,23,False,0.9999900000999989
343,1,197,True,0.9999900000999989
344,1,350,False,0.9999900000999989
345,1,246,False,0.9999900000999989
346,1,66,False,0.9999900000999989
347,1,30,False,0.9999900000999989
348,1,119,False,0.9999900000999989
349,1,248,False,0.9999900000999989
350,1,266,True,0.9999900000999989
351,1,208,False,0.9999900000999989
352,1,31,False,0.9999900000999989
353,1,249,False,0.24999875000624996
354,1,14,False,0.9999900000999989
355,1,311,False,0.9999900000999989
356,1,190,True,0.9999900000999989
357,1,143,False,0.9999900000999989
358,1,243,False,0.9999900000999989
359,1,234,False,0.9999900000999989
360,1,85,False,0.9999900000999989
361,1,177,False,0.9999900000999989
362,1,15,False,0.9999900000999989
363,1,282,False,0.9999900000999989
364,1,164,True,0.9999900000999989
365,1,354,False,0.9999900000999989
366,1,376,False,0.9999900000999989
367,1,192,False,0.9999900000999989
368,1,111,True,0.9999900000999989
369,1,284,True,0.9999900000999989
370,1,171,False,0.9999900000999989
371,1,42,False,0.9999900000999989
372,1,193,False,0.9999900000999989
373,1,123,False,0.9999900000999989
374,1,117,True,0.9999900000999989
375,1,152,False,0.9999900000999989
376,1,389,False,0.9999900000999989
377,1,55,True,0.9999900000999989
378,1,228,False,0.9999900000999989
379,1,109,False,0.9999900000999989
380,1,223,False,0.9999900000999989
381,1,195,True,0.9999900000999989
382,1,131,False,0.24999875000624996
383,1,317,False,0.9999900000999989
384,1,319,False,0.9999900000999989
385,1,41,False,0.9999900000999989
386,1,95,False,0.9999900000999989
387,1,333,False,0.9999900000999989
388,1,338,False,0.9999900000999989
389,1,51,False,0.9999900000999989
390,1,385,False,0.24999875000624996
391,1,113,False,0.9999900000999989
392,1,314,False,0.9999900000999989
393,1,268,False,0.9999900000999989
394,1,329,False,0.9999900000999989
395,1,398,False,0.9999900000999989
396,1,77,False,0.9999900000999989
397,1,297,False,0.9999900000999989
398,1,161,True,0.9999900000999989
399,1,50,False,0.9999900000999989
400,1,69,False,0.9999900000999989
401,1,70,False,0.9999900000999989
402,1,253,False,0.9999900000999989
403,1,363,False,0.9999900000999989
404,1,209,False,0.9999900000999989
405,1,257,False,0.9999900000999989
406,1,20,False,0.9999900000999989
407,1,261,False,0.9999900000999989
408,1,144,False,0.9999900000999989
409,1,13,False,0.9999900000999989
410,1,167,False,0.9999900000999989
411,1,140,True,0.9999900000999989
412,1,182,True,0.9999900000999989
413,1,61,False,0.9999900000999989
414,1,366,False,0.9999900000999989
415,1,27,False,0.24999875000624996
416,1,219,True,0.9999900000999989
