order,items,uniqueItems,isUsed,rareness
134,1,10344,False,0.9999900000999989
135,1,3589,False,0.9999900000999989
136,1,8302,True,0.9999900000999989
137,1,4761,True,0.16666583333749996
138,1,7446,False,0.9999900000999989
139,6,10416,False,0.9999900000999988
140,1,10826,False,0.9999900000999989
141,1,7064,False,0.9999900000999989
142,1,1285,False,0.9999900000999989
143,1,4542,True,0.9999900000999989
144,1,1360,False,0.9999900000999989
145,1,3205,False,0.9999900000999989
146,1,9994,False,0.9999900000999989
147,1,1756,False,0.9999900000999989
148,2,9049,False,0.9999900000999989
149,1,5292,True,0.24999875000624996
150,1,3171,False,0.9999900000999989
151,1,7949,False,0.9999900000999989
152,1,2765,False,0.9999900000999989
153,1,6697,False,0.16666583333749996
154,4,1627,True,0.09999975000062501
155,1,3554,False,0.9999900000999989
156,1,6836,False,0.9999900000999989
157,10,9258,True,0.4545431818295454
158,1,8684,False,0.9999900000999989
159,1,1447,False,0.9999900000999989
160,1,3824,False,0.9999900000999989
161,2,819,False,0.9999900000999989
162,1,8556,False,0.9999900000999989
163,1,4646,False,0.9999900000999989
164,1,10532,False,0.9999900000999989
165,1,684,False,0.9999900000999989
166,1,2921,False,0.9999900000999989
167,1,8165,False,0.9999900000999989
168,1,9221,False,0.9999900000999989
169,2,1954,False,0.9999900000999989
170,1,2674,False,0.9999900000999989
171,1,2196,False,0.9999900000999989
172,1,146,False,0.9999900000999989
173,2,8226,False,0.9999900000999989
174,2,4896,False,0.9999900000999989
175,1,3320,False,0.24999875000624996
176,5,6159,False,0.999990000099999
177,6,5793,False,0.04444439506178327
178,1,9886,False,0.9999900000999989
179,1,2886,False,0.9999900000999989
180,2,7712,False,0.13333288889037037
181,1,3645,False,0.015624980468774415
182,2,7074,False,0.9999900000999989
183,6,9547,False,0.9999900000999988
184,1,4273,False,0.9999900000999989
185,1,9633,False,0.9999900000999989
186,2,6403,False,0.3333316666749999
187,1,3904,False,0.9999900000999989
188,1,10679,False,0.9999900000999989
189,1,2911,False,0.9999900000999989
190,1,2638,False,0.9999900000999989
191,1,5483,False,0.9999900000999989
192,1,8490,False,0.9999900000999989
193,1,4256,False,0.9999900000999989
194,1,8521,False,0.9999900000999989
195,1,6186,False,0.9999900000999989
196,1,6806,True,0.9999900000999989
197,1,8975,False,0.9999900000999989
198,1,7036,False,0.24999875000624996
199,1,4727,False,0.9999900000999989
200,1,7513,False,0.9999900000999989
201,1,10003,False,0.9999900000999989
202,1,1072,False,0.9999900000999989
203,2,1410,False,0.9999900000999989
204,1,3088,False,0.9999900000999989
205,1,3328,False,0.9999900000999989
206,1,6729,False,0.9999900000999989
207,1,2973,False,0.9999900000999989
208,3,3792,False,0.37499812500937496
209,1,4072,False,0.09999950000249999
210,1,7719,True,0.9999900000999989
211,1,4215,False,0.9999900000999989
212,1,9857,False,0.9999900000999989
213,4,6023,False,0.9999900000999989
214,1,2866,False,0.9999900000999989
215,1,1270,False,0.020408134110828823
216,1,8950,False,0.9999900000999989
217,3,1537,False,0.29999850000749995
218,1,10119,False,0.9999900000999989
219,2,2641,False,0.9999900000999989
220,1,6072,False,0.9999900000999989
221,1,4886,False,0.9999900000999989
222,1,9093,False,0.9999900000999989
223,1,1583,False,0.9999900000999989
224,2,6111,False,0.9999900000999989
225,1,3382,False,0.9999900000999989
226,1,8785,False,0.9999900000999989
227,1,5406,False,0.9999900000999989
228,1,9273,True,0.9999900000999989
229,1,76,False,0.1111107407419753
230,1,9727,False,0.9999900000999989
231,2,10490,False,0.9999900000999989
232,1,3116,True,0.9999900000999989
233,2,10916,False,0.014285700000014287
234,1,6064,False,0.9999900000999989
235,1,1703,False,0.9999900000999989
236,1,6841,False,0.9999900000999989
237,1,2821,False,0.9999900000999989
238,1,6365,False,0.9999900000999989
239,1,8757,False,0.9999900000999989
240,1,833,False,0.9999900000999989
241,1,10386,True,0.24999875000624996
242,1,2171,False,0.9999900000999989
243,2,6048,False,0.9999900000999989
244,1,10335,False,0.9999900000999989
245,1,5985,False,0.9999900000999989
246,1,3239,False,0.9999900000999989
247,1,362,False,0.9999900000999989
248,1,10683,False,0.06249984375039063
249,1,2957,True,0.9999900000999989
250,1,8605,False,0.9999900000999989
251,1,803,True,0.24999875000624996
252,1,8245,False,0.9999900000999989
253,1,1658,False,0.24999875000624996
254,1,5988,False,0.9999900000999989
255,1,10337,False,0.9999900000999989
256,1,1265,False,0.9999900000999989
257,1,4355,True,0.9999900000999989
258,1,3127,False,0.9999900000999989
259,1,445,False,0.9999900000999989
260,1,8337,False,0.9999900000999989
261,1,2929,False,0.9999900000999989
262,1,8183,False,0.9999900000999989
263,1,5719,False,0.9999900000999989
264,2,9091,False,0.9999900000999989
265,1,9265,False,0.9999900000999989
266,1,7811,False,0.9999900000999989
267,2,2773,False,0.9999900000999989
268,1,9139,False,0.9999900000999989
269,2,1519,False,0.9999900000999989
270,1,3705,False,0.9999900000999989
271,1,7798,False,0.9999900000999989
272,4,97,False,0.9999900000999989
273,1,426,False,0.24999875000624996
274,1,8020,True,0.9999900000999989
275,1,2832,False,0.9999900000999989
276,1,3289,False,0.1111107407419753
277,1,8903,False,0.9999900000999989
278,1,6972,False,0.24999875000624996
279,1,5363,False,0.9999900000999989
280,1,6535,False,0.9999900000999989
281,1,895,False,0.9999900000999989
282,1,2565,False,0.9999900000999989
283,1,2073,False,0.9999900000999989
284,1,2160,False,0.9999900000999989
285,1,890,False,0.9999900000999989
286,1,5804,False,0.9999900000999989
287,2,3181,False,0.9999900000999989
288,1,2326,False,0.9999900000999989
289,1,1730,False,0.9999900000999989
290,1,4281,False,0.9999900000999989
291,1,3280,False,0.9999900000999989
292,1,1633,False,0.9999900000999989
293,1,10799,False,0.9999900000999989
294,1,10433,True,0.9999900000999989
295,1,4305,False,0.00999999000001
296,1,12,False,0.9999900000999989
297,1,5293,False,0.9999900000999989
298,1,5031,True,0.9999900000999989
299,1,3559,False,0.9999900000999989
300,1,9668,False,0.9999900000999989
301,1,10082,False,0.9999900000999989
302,1,13,False,0.24999875000624996
303,1,5527,False,0.9999900000999989
304,1,2961,False,0.24999875000624996
305,1,370,False,0.9999900000999989
306,1,1219,False,0.9999900000999989
307,2,3418,False,0.9999900000999989
308,3,6719,False,0.9999900000999988
309,1,403,False,0.9999900000999989
310,1,4613,True,0.24999875000624996
311,1,1022,False,0.9999900000999989
312,1,1757,False,0.1111107407419753
313,4,4072,False,0.39999800000999997
314,1,4060,False,0.9999900000999989
315,2,5893,False,0.9999900000999989
316,2,1723,False,0.24999875000624996
317,1,6926,False,0.9999900000999989
318,1,8855,False,0.9999900000999989
319,1,195,False,0.9999900000999989
320,1,4290,False,0.9999900000999989
321,1,10415,True,0.9999900000999989
322,1,6491,False,0.9999900000999989
323,1,5990,False,0.00999999000001
324,1,7130,False,0.9999900000999989
325,1,3768,False,0.9999900000999989
326,2,5371,False,0.9999900000999989
327,2,1723,False,0.24999875000624996
328,1,3302,False,0.9999900000999989
329,1,5674,False,0.9999900000999989
330,1,515,True,0.1111107407419753
331,2,6430,False,0.9999900000999989
332,1,4487,False,0.9999900000999989
333,1,8753,True,0.9999900000999989
334,1,5389,True,0.24999875000624996
335,1,2614,True,0.9999900000999989
336,1,4745,False,0.9999900000999989
337,1,3018,False,0.9999900000999989
338,1,2504,False,0.9999900000999989
339,1,3193,False,0.06666644444518519
340,1,1676,False,0.9999900000999989
341,1,1381,False,0.9999900000999989
342,1,4471,False,0.9999900000999989
343,2,8877,False,0.9999900000999989
344,4,3214,False,0.9999900000999989
345,1,2486,False,0.9999900000999989
346,1,3544,False,0.9999900000999989
347,5,710,False,0.999990000099999
348,1,1959,False,0.9999900000999989
349,2,9113,False,0.9999900000999989
350,1,7305,False,0.9999900000999989
351,1,4320,False,0.9999900000999989
352,1,8016,False,0.9999900000999989
353,1,7897,False,0.012345665294939795
354,1,2868,False,0.06666644444518519
355,1,7248,False,0.9999900000999989
356,1,460,False,0.9999900000999989
357,1,2109,False,0.9999900000999989
358,1,8281,False,0.0039062475585952758
359,1,2732,False,0.03571419642879464
360,1,597,False,0.9999900000999989
361,1,5309,False,0.9999900000999989
362,1,7469,False,0.9999900000999989
363,10,8278,False,0.999990000099999
364,1,5629,True,0.1111107407419753
365,1,4513,False,0.9999900000999989
366,1,672,False,0.24999875000624996
367,1,8571,False,0.9999900000999989
368,1,1444,False,0.9999900000999989
369,1,10045,False,0.9999900000999989
370,1,2179,True,0.039999920000160005
371,1,10426,False,0.9999900000999989
372,1,1989,False,0.9999900000999989
373,1,921,True,0.9999900000999989
374,1,10802,False,0.9999900000999989
375,1,10235,False,0.9999900000999989
376,2,361,False,0.9999900000999989
377,1,3287,False,0.9999900000999989
378,1,2791,True,0.0034602055770417027
379,1,6187,True,0.9999900000999989
380,1,220,False,0.9999900000999989
381,1,82,False,0.9999900000999989
382,1,8268,False,0.033333266666800004
383,1,9445,True,0.9999900000999989
384,1,4192,False,0.9999900000999989
385,1,9922,False,0.24999875000624996
386,1,5987,False,0.9999900000999989
387,1,6449,True,0.9999900000999989
388,1,3467,True,0.9999900000999989
389,1,8892,False,0.9999900000999989
390,1,4563,False,0.9999900000999989
391,1,233,False,0.9999900000999989
392,1,8054,False,0.9999900000999989
393,1,3666,False,0.24999875000624996
394,1,10359,False,0.9999900000999989
395,1,5099,False,0.9999900000999989
396,1,9297,False,0.9999900000999989
397,1,4373,True,0.9999900000999989
398,1,6846,False,0.06666644444518519
399,1,1327,False,0.9999900000999989
400,1,349,False,0.9999900000999989
401,1,10080,False,0.9999900000999989
402,1,3775,False,0.9999900000999989
403,1,9115,False,0.9999900000999989
404,1,3388,False,0.9999900000999989
405,1,4162,True,0.9999900000999989
406,1,7659,False,0.9999900000999989
407,1,5824,False,0.9999900000999989
408,2,9294,False,0.9999900000999989
409,1,10722,False,0.9999900000999989
410,1,1907,True,0.9999900000999989
411,1,4575,False,0.9999900000999989
412,1,3757,False,0.9999900000999989
413,1,5933,False,0.9999900000999989
414,1,3825,False,0.9999900000999989
415,1,6239,True,0.1111107407419753
416,1,10706,False,0.9999900000999989
417,1,1003,True,0.1111107407419753
418,2,10581,False,0.9999900000999989
419,1,6014,True,0.015624980468774415
420,1,7214,False,0.9999900000999989
421,1,8281,False,0.0039062475585952758
422,1,2675,True,0.9999900000999989
423,1,9968,True,0.039999920000160005
424,1,8864,False,0.039999920000160005
425,1,1720,False,0.9999900000999989
426,1,197,False,0.9999900000999989
427,1,7138,False,0.9999900000999989
428,1,10621,True,0.9999900000999989
429,1,3857,True,0.9999900000999989
430,1,1758,True,0.9999900000999989
431,1,7617,False,0.9999900000999989
432,1,2785,False,0.9999900000999989
433,1,8713,False,0.9999900000999989
434,1,4796,True,0.9999900000999989
435,1,6762,False,0.9999900000999989
436,1,5885,False,0.9999900000999989
437,1,6122,False,0.9999900000999989
438,1,8370,False,0.9999900000999989
439,1,3629,False,0.9999900000999989
440,2,4344,False,0.9999900000999989
441,1,3213,False,0.06249984375039063
442,2,7040,False,0.9999900000999989
443,1,1619,False,0.9999900000999989
444,2,9474,False,0.9999900000999989
445,1,231,False,0.9999900000999989
446,1,7752,False,0.9999900000999989
447,1,10100,False,0.9999900000999989
448,1,9869,False,0.9999900000999989
449,1,4969,False,0.9999900000999989
450,1,794,False,0.0034602055770417027
451,1,9236,False,0.9999900000999989
452,1,9700,False,0.9999900000999989
453,1,7007,False,0.06249984375039063
454,3,6582,False,0.9999900000999988
455,1,5989,False,0.9999900000999989
456,2,5961,False,0.9999900000999989
457,1,6200,False,0.9999900000999989
458,1,5056,False,0.9999900000999989
459,1,5573,False,0.24999875000624996
460,2,1685,False,0.9999900000999989
461,1,8507,False,0.9999900000999989
462,1,8400,False,0.9999900000999989
463,1,6995,False,0.9999900000999989
464,1,9040,True,0.9999900000999989
465,1,2368,False,0.9999900000999989
466,1,2923,False,0.9999900000999989
467,1,45,False,0.24999875000624996
468,2,4197,True,0.9999900000999989
469,1,1216,True,0.9999900000999989
470,1,4854,False,0.9999900000999989
471,2,1768,False,0.9999900000999989
472,1,7273,False,0.9999900000999989
473,1,6514,False,0.24999875000624996
474,1,2459,False,0.9999900000999989
475,1,7709,False,0.9999900000999989
476,1,10260,False,0.9999900000999989
477,1,1153,False,0.9999900000999989
478,1,336,False,0.9999900000999989
479,1,2412,False,0.24999875000624996
480,1,2494,True,0.9999900000999989
481,1,346,False,0.9999900000999989
482,1,10973,False,0.9999900000999989
483,1,2353,False,0.9999900000999989
484,1,9676,False,0.9999900000999989
485,1,1205,False,0.9999900000999989
486,1,1328,False,0.9999900000999989
487,1,7682,False,0.9999900000999989
488,4,3867,False,0.9999900000999989
489,1,7477,True,0.16666583333749996
490,1,7820,False,0.9999900000999989
491,3,5440,False,0.9999900000999988
492,1,10719,True,0.9999900000999989
493,1,1803,False,0.24999875000624996
494,1,2574,False,0.1111107407419753
495,1,6035,False,0.9999900000999989
496,1,1727,False,0.9999900000999989
497,4,7931,True,0.9999900000999989
498,1,7748,False,0.9999900000999989
499,1,8932,False,0.9999900000999989
500,1,7007,False,0.06249984375039063
501,1,5660,True,0.24999875000624996
502,2,39,False,0.9999900000999989
503,1,10396,False,0.9999900000999989
504,1,8408,False,0.9999900000999989
505,1,9483,False,0.9999900000999989
506,1,8954,False,0.9999900000999989
507,1,7327,False,0.9999900000999989
508,1,1243,False,0.9999900000999989
509,1,7539,False,0.24999875000624996
510,1,6087,False,0.9999900000999989
511,1,4639,False,0.9999900000999989
512,1,7930,False,0.1111107407419753
513,1,8824,False,0.9999900000999989
514,1,3582,False,0.9999900000999989
515,1,2450,False,0.9999900000999989
516,1,10365,False,0.9999900000999989
517,2,9819,False,0.9999900000999989
518,1,3215,True,0.9999900000999989
519,1,6563,False,0.04761888888941799
520,3,1049,False,0.9999900000999988
521,3,6227,False,0.9999900000999988
522,1,9614,False,0.9999900000999989
523,1,8634,False,0.9999900000999989
524,1,8771,False,0.020408134110828823
525,2,7095,False,0.9999900000999989
526,4,9437,False,0.9999900000999989
527,1,8794,False,0.9999900000999989
528,1,5960,False,0.24999875000624996
529,1,5238,False,0.9999900000999989
530,1,765,False,0.9999900000999989
531,1,3853,False,0.9999900000999989
532,1,6206,False,0.9999900000999989
533,1,6669,True,0.24999875000624996
534,1,10794,False,0.039999920000160005
535,1,6544,False,0.9999900000999989
536,1,3479,False,0.9999900000999989
537,1,3322,False,0.9999900000999989
538,1,3237,False,0.9999900000999989
539,1,9784,False,0.9999900000999989
540,2,3493,True,0.3333316666749999
541,1,7380,False,0.9999900000999989
542,1,7781,True,0.9999900000999989
543,1,4881,False,0.9999900000999989
544,1,7311,False,0.9999900000999989
545,1,6683,False,0.9999900000999989
546,1,6813,False,0.9999900000999989
547,1,4379,False,0.9999900000999989
548,1,6276,False,0.24999875000624996
549,1,9875,False,0.9999900000999989
550,3,589,False,0.9999900000999988
551,1,6008,False,0.9999900000999989
552,1,3472,False,0.9999900000999989
553,1,2850,False,0.9999900000999989
554,1,2229,False,0.24999875000624996
555,1,6579,False,0.9999900000999989
556,1,8283,False,0.9999900000999989
557,1,474,True,0.9999900000999989
558,1,4474,False,0.9999900000999989
559,1,1527,False,0.9999900000999989
560,1,5180,False,0.9999900000999989
561,1,6682,False,0.9999900000999989
562,1,9644,True,0.9999900000999989
563,1,5314,False,0.9999900000999989
564,1,6461,False,0.9999900000999989
565,1,7566,False,0.9999900000999989
566,1,10094,False,0.24999875000624996
567,1,7425,False,0.24999875000624996
568,1,3457,False,0.039999920000160005
569,1,2524,False,0.9999900000999989
570,1,7351,False,0.06249984375039063
571,1,1763,True,0.9999900000999989
572,1,4367,False,0.9999900000999989
573,1,8949,False,0.1111107407419753
574,1,4960,False,0.9999900000999989
575,3,7100,False,0.9999900000999988
576,1,1811,True,0.9999900000999989
577,2,4544,False,0.9999900000999989
578,1,3745,False,0.9999900000999989
579,1,4747,True,0.039999920000160005
580,3,107,True,0.37499812500937496
581,1,2574,False,0.1111107407419753
582,1,2695,False,0.9999900000999989
583,1,1596,False,0.9999900000999989
584,1,4263,False,0.16666583333749996
585,1,10545,False,0.9999900000999989
586,1,1000,True,0.9999900000999989
587,8,10656,False,0.39999800000999997
588,1,7142,False,0.9999900000999989
589,1,3809,False,0.9999900000999989
590,1,970,False,0.9999900000999989
591,4,7367,False,0.9999900000999989
592,1,5639,False,0.9999900000999989
593,2,3877,False,0.9999900000999989
594,1,1209,False,0.9999900000999989
595,4,6563,False,0.19047555555767196
596,1,3202,True,0.9999900000999989
597,1,1904,True,0.013888871527799478
598,2,6846,False,0.13333288889037037
599,1,10256,False,0.9999900000999989
600,1,792,False,0.9999900000999989
601,1,3830,False,0.9999900000999989
602,1,10928,False,0.9999900000999989
603,1,4093,False,0.9999900000999989
604,1,1189,False,0.9999900000999989
605,3,8265,False,0.9999900000999988
606,5,5849,False,0.999990000099999
607,1,3856,False,0.1111107407419753
608,1,712,False,0.9999900000999989
609,1,2791,True,0.0034602055770417027
610,1,633,False,0.9999900000999989
611,1,5356,False,0.24999875000624996
612,1,4679,False,0.1111107407419753
613,1,7063,False,0.9999900000999989
614,1,6127,False,0.004761901360546647
615,2,378,False,0.9999900000999989
616,2,5278,True,0.3333316666749999
617,1,5866,False,0.9999900000999989
618,1,10874,False,0.9999900000999989
619,1,3496,False,0.9999900000999989
620,1,6472,False,0.9999900000999989
621,1,7363,True,0.9999900000999989
622,1,2766,False,0.9999900000999989
623,1,763,False,0.9999900000999989
624,1,3476,True,0.9999900000999989
625,1,6154,False,0.9999900000999989
626,1,2106,False,0.9999900000999989
627,1,3996,False,0.9999900000999989
628,1,8069,False,0.9999900000999989
629,1,9269,False,0.24999875000624996
630,1,9309,False,0.9999900000999989
631,1,3000,False,0.1111107407419753
632,1,1334,False,0.9999900000999989
633,1,3823,True,0.9999900000999989
634,1,3207,False,0.9999900000999989
635,1,6019,False,0.9999900000999989
636,1,2156,False,0.9999900000999989
637,1,1132,False,0.9999900000999989
638,1,1968,False,0.9999900000999989
639,1,590,False,0.24999875000624996
640,1,7425,False,0.24999875000624996
641,1,3232,False,0.9999900000999989
642,1,2982,False,0.9999900000999989
643,1,4125,False,0.1111107407419753
644,1,8100,False,0.9999900000999989
645,1,8994,False,0.16666583333749996
646,1,5595,False,0.9999900000999989
647,1,564,False,0.9999900000999989
648,1,7537,False,0.9999900000999989
649,1,9183,True,0.000425531824354931
650,1,6367,False,0.24999875000624996
651,1,728,True,0.9999900000999989
652,1,1236,False,0.9999900000999989
653,1,5091,False,0.9999900000999989
654,1,8958,False,0.9999900000999989
655,1,7908,False,0.9999900000999989
656,1,6679,True,0.9999900000999989
657,1,1882,False,0.9999900000999989
658,1,4120,False,0.24999875000624996
659,1,6151,False,0.9999900000999989
660,2,3819,False,0.9999900000999989
661,1,2219,False,0.9999900000999989
662,2,9638,False,0.9999900000999989
663,4,4136,False,0.9999900000999989
664,1,3688,False,0.9999900000999989
665,1,2550,False,0.24999875000624996
666,1,943,False,0.9999900000999989
667,1,6382,False,0.9999900000999989
668,1,10067,False,0.9999900000999989
669,1,488,False,0.039999920000160005
670,1,6291,False,0.9999900000999989
671,1,9183,True,0.000425531824354931
672,1,3206,False,0.9999900000999989
673,1,2175,False,0.9999900000999989
674,1,3055,True,0.9999900000999989
675,1,9916,False,0.24999875000624996
676,1,2136,False,0.9999900000999989
677,1,9544,False,0.9999900000999989
678,1,5224,False,0.9999900000999989
679,1,7388,False,0.9999900000999989
680,1,183,False,0.1111107407419753
681,1,9648,False,0.06249984375039063
682,1,10687,False,0.9999900000999989
683,1,10298,False,0.9999900000999989
684,3,7377,False,0.9999900000999988
685,1,101,False,0.9999900000999989
686,1,4818,True,0.9999900000999989
687,1,1192,True,0.9999900000999989
688,1,5736,False,0.9999900000999989
689,1,6453,False,0.9999900000999989
690,2,8107,False,0.9999900000999989
691,1,2080,False,0.9999900000999989
692,2,6414,False,0.09999975000062501
693,2,3445,False,0.9999900000999989
694,1,5310,True,0.1111107407419753
695,1,8840,False,0.9999900000999989
696,1,3556,False,0.9999900000999989
697,1,7429,True,0.9999900000999989
698,1,4870,True,0.9999900000999989
699,1,3097,False,0.9999900000999989
700,1,46,False,0.06249984375039063
701,1,9981,False,0.9999900000999989
702,1,10505,False,0.9999900000999989
703,1,399,False,0.24999875000624996
704,1,9095,False,0.9999900000999989
705,2,8682,False,0.9999900000999989
706,1,1041,False,0.06249984375039063
707,1,2529,False,0.9999900000999989
708,1,2554,True,0.1111107407419753
709,1,1570,False,0.9999900000999989
710,1,2164,False,0.9999900000999989
711,1,2425,False,0.9999900000999989
712,1,5083,False,0.9999900000999989
713,1,685,False,0.24999875000624996
714,1,8652,False,0.9999900000999989
715,1,10381,False,0.9999900000999989
716,1,1435,False,0.9999900000999989
717,1,3348,False,0.9999900000999989
718,1,3221,False,0.9999900000999989
719,1,7230,False,0.9999900000999989
720,1,7733,False,0.9999900000999989
721,1,6175,False,0.9999900000999989
722,1,3166,False,0.9999900000999989
723,1,6750,False,0.9999900000999989
724,1,5603,False,0.9999900000999989
725,1,7408,False,0.9999900000999989
726,1,3441,False,0.9999900000999989
727,1,1688,False,0.9999900000999989
728,1,3552,False,0.9999900000999989
729,1,380,False,0.9999900000999989
730,1,7864,False,0.9999900000999989
731,2,2888,False,0.9999900000999989
732,1,2025,False,0.9999900000999989
733,1,9775,True,0.9999900000999989
734,1,1061,False,0.9999900000999989
735,1,9261,False,0.9999900000999989
736,1,9797,False,0.24999875000624996
737,1,6209,False,0.9999900000999989
738,1,6607,False,0.9999900000999989
739,1,7932,False,0.9999900000999989
740,1,8764,False,0.9999900000999989
741,1,10392,False,0.9999900000999989
742,1,9295,False,0.9999900000999989
743,1,10500,False,0.9999900000999989
744,1,8514,False,0.9999900000999989
745,1,176,False,0.020408134110828823
746,1,10061,False,0.9999900000999989
747,1,3185,True,0.08333305555648148
748,1,4191,False,0.9999900000999989
749,2,6127,False,0.009523802721093294
750,1,6584,False,0.9999900000999989
751,1,5487,False,0.9999900000999989
752,1,4598,True,0.9999900000999989
753,1,7776,False,0.9999900000999989
754,1,5300,False,0.9999900000999989
755,1,2484,False,0.9999900000999989
756,1,8800,False,0.9999900000999989
757,1,10800,False,0.9999900000999989
758,2,6833,False,0.9999900000999989
759,1,9949,False,0.9999900000999989
760,1,3633,False,0.9999900000999989
761,1,7240,False,0.24999875000624996
762,1,8587,False,0.9999900000999989
763,1,9787,False,0.9999900000999989
764,1,1357,False,0.9999900000999989
765,1,805,False,0.9999900000999989
766,1,10758,False,0.008546999050342936
767,1,9267,False,0.9999900000999989
768,1,8540,False,0.9999900000999989
769,6,5047,False,0.9999900000999988
770,1,1678,True,0.9999900000999989
771,1,5570,False,0.9999900000999989
772,1,5832,True,0.013888871527799478
773,1,8584,False,0.9999900000999989
774,1,8936,True,0.9999900000999989
775,1,6587,False,0.9999900000999989
776,2,442,False,0.3333316666749999
777,1,3334,False,0.9999900000999989
778,3,1627,True,0.07499981250046876
