order,items,uniqueItems,isUsed,rareness
384,9,30360,False,4.500457389252837
385,3,7219,True,0.2804080590501362
386,22,8494,False,1.351840679116254
387,3,9035,False,2.9999700002999967
388,3,5810,True,1.0208233073916981
389,12,17124,False,2.3045950039263627
390,2,8075,False,0.12499968750078126
391,4,7737,False,2.9999700002999967
392,3,7603,False,1.2524518025341178
393,5,12201,False,2.071408214487498
394,3,13341,False,1.499987500112499
395,2,3578,False,1.9999800001999979
396,12,18964,False,3.076079791968963
397,3,5693,True,1.1024897638505495
398,7,15156,False,1.1801241097165325
399,4,14116,False,2.361089490948223
400,4,7611,False,2.249978750206248
401,3,13703,False,2.249978750206248
402,6,6808,False,1.1171325793863929
403,6,11057,False,0.2870356635869084
404,3,11725,False,2.249978750206248
405,9,22667,False,5.499947500512494
406,4,3359,False,0.3624983437578906
407,6,7858,False,2.2600797490839257
408,7,24541,False,3.443987468909442
409,9,12304,False,2.072185439924139
410,8,19549,False,3.3348009168328265
411,7,21091,False,3.1169496827192344
412,5,11832,False,0.7833294166862499
413,2,7769,False,1.9999800001999979
414,3,4291,False,1.9999800001999979
415,3,3134,False,2.166645833537498
416,3,12693,False,1.0328981185858472
417,7,18220,False,5.2499487505062445
418,5,4353,False,0.29166531250651034
419,6,25694,False,4.133888058437886
420,3,8658,False,1.3610994908482243
421,2,5530,False,1.9999800001999979
422,10,10607,False,2.300421762495717
423,11,18415,False,4.809480103875559
424,3,8603,False,2.9999700002999967
425,3,9970,False,0.5059146552241557
426,20,4041,False,0.7983153361544116
427,6,6098,False,1.9999800001999979
428,4,7403,False,1.9999800001999977
429,2,6841,True,0.015899103218683052
430,6,15475,False,2.1481276545226318
431,2,9936,False,0.260099748883928
432,3,9379,True,1.289988670106409
433,6,12183,False,3.2142546431624965
434,11,36778,True,4.578841561495651
435,13,20384,False,2.372597588528141
436,10,9060,False,2.5041355011720396
437,3,5438,False,2.9999700002999967
438,3,8395,False,1.333321666774999
439,2,8628,False,1.9999800001999979
440,4,15900,False,3.004777688909467
441,2,10309,True,0.00936502274991773
442,2,5416,False,1.9999800001999979
443,2,7065,False,1.9999800001999979
444,2,5453,False,1.9999800001999979
445,5,20666,False,3.3333018058627286
446,3,12247,True,1.0057012914958456
447,2,8246,False,1.9999800001999979
448,2,1694,False,1.249988750106249
449,2,3512,False,1.9999800001999979
450,2,7490,True,0.2592579938334362
451,10,15291,False,4.018433982662587
452,18,12625,False,3.4073756330240457
453,2,7586,True,1.9999800001999979
454,4,7803,False,2.9999700002999967
455,4,16661,True,3.111080741041972
456,10,31852,False,8.99991000089999
457,11,8630,False,1.2083226389912025
458,10,21807,False,6.999930000699992
459,20,59602,True,11.37327810123575
460,3,9689,True,0.17435132498619318
461,2,7227,True,1.039989920100159
462,2,8680,False,1.9999800001999979
463,7,13332,False,2.000994198633236
464,5,8659,False,3.9999600003999958
465,7,33656,True,2.4144227407631162
466,2,2388,False,1.9999800001999979
467,5,8238,False,2.9999700002999967
468,6,24686,True,1.063365516432151
469,17,48197,False,11.599093423733493
470,25,48032,False,6.224018603479669
471,3,8382,False,2.9999700002999967
472,3,6357,True,0.2610441064013407
473,4,12372,False,3.249968750306247
474,21,43452,False,8.574922459069922
475,8,14038,False,3.0292004035093236
476,5,11578,False,3.027320349631827
477,2,4878,True,1.9999800001999979
478,10,2952,False,0.016666655555562963
479,3,5155,False,0.38333168056304395
480,2,10904,False,1.9999800001999979
481,3,6082,False,2.249978750206248
482,4,9533,False,2.0535160443010714
483,3,11667,True,2.249978750206248
484,2,8939,False,1.9999800001999979
485,2,3815,False,1.9999800001999979
486,2,8122,False,1.9999800001999979
487,11,35223,False,8.74991625081874
488,4,9818,True,1.2142746429624989
489,2,12355,False,1.9999800001999979
490,2,9326,False,1.249988750106249
491,4,4734,False,2.025620983106052
492,4,10335,False,2.066646444645183
493,11,26519,False,4.4004212877018
494,12,5170,False,0.10876417694072012
495,17,17302,False,1.128361944942836
496,3,7508,False,1.1999890001049989
497,3,1666,False,2.249978750206248
498,5,11783,False,3.0285413717286827
499,2,7075,True,1.9999800001999979
500,2,5653,False,0.02805185423146728
501,7,20370,False,3.2002996880667913
502,3,9414,False,2.1666458335374976
503,4,9304,False,3.9999600003999958
504,3,5107,False,1.9999800001999979
505,15,25101,False,4.721085729439781
506,2,10844,False,1.0156149805687733
507,13,24724,False,4.319408032738846
508,4,3170,False,0.17628148833190355
509,37,38724,False,10.427415228093725
510,2,7429,False,0.49999750001249993
511,2,10378,False,0.49999750001249993
512,2,3397,False,1.0138788716277984
513,8,19958,False,0.5526087704257705
514,2,10964,True,0.12020164074198439
515,4,13733,False,1.1116489863417915
516,2,7926,False,1.9999800001999979
517,2,4361,False,1.9999800001999979
518,2,6548,False,1.249988750106249
519,2,9384,True,0.25999874000625994
520,10,11684,False,3.334889224645177
521,3,5974,False,2.000720740693825
522,2,6693,False,0.49999750001249993
523,10,15523,False,4.022139131656602
524,4,15414,False,3.9999600003999958
525,4,10776,False,3.249968750306247
526,2,11400,False,1.9999800001999979
527,2,9581,False,1.9999800001999979
528,46,44623,False,7.077673708309028
529,10,11529,False,1.3060378839800086
530,5,9192,False,0.24225236065212064
531,3,5361,False,0.25492485486198785
532,3,7608,False,1.9999800001999979
533,3,1843,False,2.9999700002999967
534,23,25459,False,4.013768963680685
535,2,6954,True,0.3611094907482253
536,10,12485,False,3.583300416981247
537,10,30895,False,6.502400553040362
538,2,12330,False,1.9999800001999979
539,7,25833,True,5.2499487505062445
540,2,650,False,1.0333232667667989
541,8,928,False,0.4444422222333333
542,7,24456,False,4.312458594156636
543,4,15797,False,2.361089490948223
544,3,9456,False,2.9999700002999967
545,4,8907,False,3.1666358336374967
546,3,6598,False,1.9999800001999979
547,18,20838,False,3.8832989169887466
548,3,8433,False,2.166645833537498
549,3,9794,False,1.1137323184043018
550,2,10893,False,1.9999800001999979
551,3,13352,False,2.249978750206248
552,2,9219,True,1.249988750106249
553,7,7957,False,2.436089449280654
554,34,8311,True,0.4340939289509962
555,12,35484,False,1.2385226511709915
556,2,5494,False,1.9999800001999979
557,22,52794,False,9.782852027906126
558,4,5531,False,2.249978750206248
559,4,11795,True,1.416654861219212
560,9,12733,False,8.99991000089999
561,5,7945,False,2.9999700002999967
562,4,14908,False,3.249968750306247
563,2,6750,False,1.0059071553116548
564,4,6462,True,0.0281982292866189
565,2,3507,False,0.3124985937566406
566,26,28235,False,3.423199072234581
567,2,2629,False,0.3611094907482253
568,2,7275,False,0.2575175362576079
569,7,7962,False,2.18516456810329
570,15,32309,False,11.249888751106237
571,3,8569,False,2.9999700002999967
572,2,11115,True,0.028360821693970185
573,28,60517,False,6.515497607295882
574,10,12573,False,2.1666462502010395
575,2,5444,False,1.124989375103124
576,4,16783,False,2.416644583543748
577,2,3858,True,0.027499948750100627
578,7,3430,False,0.3124990104198351
579,2,6145,False,1.249988750106249
580,10,17312,False,1.749986408847585
581,2,8926,False,1.249988750106249
582,7,10863,False,5.124949375503119
583,2,6387,True,1.249988750106249
584,5,6322,False,2.000423262488217
585,5,20427,False,4.999950000499995
586,2,7811,False,1.9999800001999979
587,12,12471,False,4.166625833737496
588,2,5724,False,1.9999800001999979
589,2,9524,False,1.249988750106249
590,10,2666,False,0.43333141667562497
591,5,15739,False,2.166645972425461
592,9,13563,False,2.9999700002999967
593,4,6667,False,1.9999800001999977
594,2,4734,True,1.0051182012834339
595,2,5780,False,1.9999800001999979
596,7,7491,True,5.999940000599993
597,7,19100,False,3.505095701495932
598,7,16519,False,3.9999600003999958
599,9,11555,False,1.416899118501329
600,3,11066,False,1.499987500112499
601,3,9859,False,2.9999700002999967
602,36,56789,False,10.979157798338495
603,11,35695,False,9.07768760738186
604,12,49058,False,9.611018241654465
605,4,14238,False,2.361089490948223
606,2,8875,False,1.9999800001999979
607,4,13935,False,1.317154944504044
608,3,17008,False,1.173600584592365
609,10,5632,False,1.416654583443749
610,4,6669,False,1.0333232667667989
611,2,2698,False,1.9999800001999979
612,4,3421,False,0.02083330729169922
613,3,10343,True,1.2503194378680433
614,3,9729,False,2.249978750206248
615,3,8269,False,2.9999700002999967
616,43,18799,False,5.333281667174996
617,4,10030,False,3.0416365628002575
618,3,11810,False,1.0010048633437347
619,2,9621,False,1.9999800001999979
620,7,17795,False,2.4564248056079263
621,2,6569,False,1.0624898438503896
622,5,9062,False,3.249968750306247
623,9,6565,False,1.3999880001099991
624,3,11274,False,2.111090740941973
625,3,5684,True,1.1111007408419742
626,3,7452,True,1.289988670106409
627,2,6435,False,1.9999800001999979
628,2,8961,False,1.9999800001999979
629,3,9951,True,1.0215321357804292
630,6,16688,False,5.999940000599993
631,2,4789,False,0.004129717983425252
632,7,5880,False,1.0156470113982259
633,5,10840,False,0.028194916104487225
634,6,14436,False,2.316645194651433
635,4,11971,False,2.499977500212498
636,7,22712,False,4.999950000499995
637,3,8398,False,2.249978750206248
638,2,6056,True,1.009080900100008
639,8,18494,False,2.0717747091747305
640,8,25886,False,6.050190467051738
641,4,7733,False,1.333321666774999
642,6,13676,False,4.999950000499995
643,3,14229,False,2.9999700002999967
644,3,11551,False,2.249978750206248
645,20,38692,False,8.486822795848148
646,14,7414,False,1.0049874996260986
647,2,6088,True,1.039989920100159
648,51,15092,False,3.999960000399996
649,4,2676,False,0.9999900000999989
650,2,9300,False,1.9999800001999979
651,2,6004,False,0.3611094907482253
652,2,6413,True,1.0277677315815577
653,2,7663,False,1.9999800001999979
654,6,10560,False,2.083312916868748
655,2,4063,True,1.249988750106249
656,2,5736,True,1.0005346622076405
657,4,18602,False,3.9999600003999958
658,3,4315,False,1.9999800001999979
659,5,4242,False,1.9999800001999977
660,2,9989,False,0.49999750001249993
661,3,12478,True,2.001357410042222
662,3,7748,True,2.249978750206248
663,2,3490,False,1.9999800001999979
664,3,11426,False,2.0203881343108265
665,3,12693,False,2.249978750206248
666,40,24748,False,7.6644066907112105
667,8,21032,False,5.36105949124822
668,2,9083,True,0.07999984000032001
669,6,16215,False,3.9999600003999953
670,2,2345,False,1.9999800001999979
671,4,9849,False,2.9999700002999967
672,2,5348,False,0.0061579940875304716
673,2,7170,True,1.0059423760920665
674,5,11387,True,2.006197525598716
675,2,8811,True,1.0277677315815577
676,2,3975,False,1.9999800001999979
677,9,21217,False,3.259059650306256
678,4,18407,False,3.9999600003999958
679,4,14599,False,2.499977500212498
680,3,8409,False,2.249978750206248
681,3,7824,False,2.0014230009558562
682,12,12952,False,3.0666364655783935
683,5,8079,False,1.1904655556576709
684,4,13457,True,1.401099410848384
685,4,18631,False,2.043630724878868
686,4,5296,False,3.249968750306247
687,23,53673,False,11.516056140917234
688,11,30342,False,5.549947250513744
689,3,4332,False,1.124989375103124
690,2,2439,False,1.9999800001999979
691,2,2051,False,1.249988750106249
692,2,8367,True,1.9999800001999979
693,7,22604,False,3.7502969380805418
694,2,3232,True,0.28333201667304997
695,3,10417,False,1.333321666774999
696,6,9579,False,2.0285513716286836
697,4,8522,False,1.1139867423536907
698,2,1706,False,1.0624898438503896
699,2,5868,False,1.9999800001999979
700,7,15549,False,5.035664196928789
701,4,4979,False,2.1066463646453433
702,4,8136,False,3.9999600003999958
703,2,4287,False,1.9999800001999979
704,5,11161,False,4.999950000499995
705,6,22757,False,1.4288610835951592
706,6,4763,False,1.499987958442117
707,6,4964,False,2.3749781252093727
708,2,7499,True,1.9999800001999979
709,8,17613,False,3.1666358336374967
710,10,7116,False,0.4308542135656883
711,2,6755,False,1.9999800001999979
712,4,7651,False,1.166655833437499
713,3,5253,True,2.9999700002999967
714,5,9925,True,0.056580583855747
715,3,4372,False,0.22702917009342088
716,2,5184,False,1.0624898438503896
717,3,12352,False,2.9999700002999967
718,5,14100,False,4.999950000499995
719,8,13078,False,2.827753949292286
720,3,1934,False,1.0096053773189395
721,2,9551,False,1.249988750106249
722,3,7129,False,1.166655833437499
723,3,9806,False,2.016646633533398
724,11,6553,False,2.9999700002999967
725,3,13899,False,1.0280418543314662
726,5,20107,False,4.0555153707709835
727,13,32078,False,5.00999556768961
728,4,16010,False,1.4860988658513494
729,5,11418,False,3.0285413717286827
730,4,7409,False,0.48610886575135026
731,9,20082,True,2.532883803244621
732,4,3504,False,1.9999800001999977
733,4,13990,False,2.2916452779844887
734,2,9305,False,1.249988750106249
735,8,13564,False,3.1680788343933552
736,4,5271,False,1.9999800001999979
737,2,2999,False,1.249988750106249
738,2,3004,False,1.9999800001999979
739,3,3839,False,1.1999890001049989
740,6,25892,True,3.147949349375488
741,2,4746,False,0.06777765148171865
742,7,11707,False,4.199959333735551
743,2,2874,False,0.3124985937566406
744,2,4357,True,1.0051182012834339
745,3,12555,True,0.2715408856866801
746,7,11554,False,2.2856928573499977
747,4,11893,False,2.9999700002999967
748,2,4065,False,1.9999800001999979
749,3,9897,True,1.2502628728561576
750,2,9032,False,1.9999800001999979
751,2,7692,False,1.249988750106249
752,3,6731,False,2.9999700002999967
753,6,8368,True,1.002168648530565
754,4,12234,False,3.249968750306247
755,3,6951,False,2.9999700002999967
756,5,17597,False,1.3374885646899792
757,3,3169,False,0.9999900000999988
758,5,11012,False,2.003561245026931
759,5,8742,False,1.1822810916817363
760,5,18879,False,1.0398655552131157
761,12,6540,False,1.999980000199998
762,18,13587,False,3.416634583643747
763,3,3023,False,1.3124885938566395
764,2,10918,True,0.3611094907482253
765,2,2625,False,1.9999800001999979
766,3,8401,False,1.249988750106249
767,11,12905,False,5.9999400005999926
768,3,6436,False,1.0396724533314894
769,2,10235,False,1.9999800001999979
770,4,5340,False,1.333321666774999
771,11,14545,False,2.5337078342054484
772,2,8543,False,0.49999750001249993
773,2,3142,False,1.9999800001999979
774,2,8437,False,0.26562373047502436
775,2,7418,False,1.249988750106249
776,2,6033,False,1.249988750106249
777,3,11760,True,0.04271849406432378
778,2,5842,False,0.49999750001249993
779,6,21733,False,4.055846058532778
780,2,8358,False,1.9999800001999979
781,7,10557,False,1.0041222296266714
782,5,19003,False,4.999950000499995
783,5,9904,False,0.023284961413087214
784,2,9363,False,1.9999800001999979
785,2,5590,False,1.0005730903124106
786,3,13027,True,2.9999700002999967
787,3,6289,True,0.14259213271755658
788,3,8723,False,2.9999700002999967
789,10,9821,False,3.0162438374368077
790,2,1500,False,1.9999800001999979
